"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Study accession",Location
rs5922945-<b>T</b>,"2 x 10-8",,0.34,'-,"0.016 unit decrease",[0.011-0.021],"MIR548I4, HDX","Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,X:84268007
rs6495046-<b>C</b>,"3 x 10-10",,0.36,'-,"0.017 unit decrease",[0.012-0.022],NEO1,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,15:73060834
rs4816017-<b>A</b>,"7 x 10-9",,0.29,'-,"0.017 unit decrease",[0.011-0.023],RN7SL547P,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,20:7673726
chr3:50135699-<b>?</b>,"5 x 10-12",,0.48,'-,"0.018 unit decrease",[0.013-0.023],'-,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,"Mapping not available"
rs1352724-<b>A</b>,"4 x 10-8",,0.22,'-,"0.018 unit decrease",[0.012-0.024],"RN7SL782P, RN7SKP122","Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,5:107747786
rs10811723-<b>A</b>,"3 x 10-11",,0.3,'-,"0.019 unit decrease",[0.013-0.025],DMRTA1,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,9:22542286
rs2046850-<b>T</b>,"2 x 10-8",,0.19,'-,"0.019 unit decrease",[0.013-0.025],SYT14,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,1:210130974
rs3820640-<b>T</b>,"3 x 10-8",,0.84,'-,"0.02 unit increase",[0.013-0.027],ITPKB,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,1:226681217
rs1569414-<b>T</b>,"1 x 10-11",,0.73,'-,"0.02 unit decrease",[0.014-0.026],FAM118A,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,22:45331684
rs28822480-<b>A</b>,"7 x 10-13",,0.29,'-,"0.021 unit increase",[0.015-0.027],RNU4-17P,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,18:60257590
rs7852129-<b>A</b>,"8 x 10-11",,0.89,'-,"0.025 unit decrease",[0.018-0.032],"PRUNE2, PCA3","Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,9:76731288
rs140357883-<b>?</b>,"2 x 10-9",,0.84,'-,"0.022 unit increase",[0.015-0.029],MTMR3,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,22:29896823
rs80270335-<b>T</b>,"2 x 10-9",,0.09,'-,"0.027 unit increase",[0.018-0.036],ALK,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,2:29393789
rs9905793-<b>A</b>,"7 x 10-9",,0.091,'-,"0.027 unit increase",[0.018-0.036],"HOXB-AS2, HOXB-AS3, HOXB3","Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,17:48558287
rs62106258-<b>T</b>,"9 x 10-12",,0.95,'-,"0.042 unit increase",[0.03-0.054],"LINC01874, LINC01865","Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,2:417167
rs1122171-<b>T</b>,"3 x 10-62",,0.59,'-,"0.044 unit increase",[0.039-0.049],C5orf66,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,5:135174297
rs185566659-<b>A</b>,"2 x 10-9",,0.032,'-,"0.045 unit increase",[0.03-0.06],OPA1,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,3:193676936
rs3865314-<b>A</b>,"1 x 10-8",,0.51,'-,"0.015 unit increase",[0.0099-0.0201],NPEPPS,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,17:47592158
rs11676272-<b>A</b>,"1 x 10-8",,0.52,'-,"0.015 unit decrease",[0.0099-0.0201],ADCY3,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,2:24918669
rs898797-<b>T</b>,"2 x 10-8",,0.59,'-,"0.015 unit increase",[0.0097-0.0203],RNU6-526P,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,8:9372179
rs9831002-<b>T</b>,"9 x 10-10",,0.49,'-,"0.016 unit decrease",[0.011-0.021],SATB1-AS1,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,3:18811205
rs57067187-<b>T</b>,"7 x 10-9",,0.63,'-,"0.015 unit increase",[0.0097-0.0203],"BAHCC1, RENO1","Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,17:81387532
rs5831974-<b>?</b>,"7 x 10-10",,0.45,'-,"0.016 unit decrease",[0.011-0.021],AAK1,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,2:69477205
rs10851907-<b>A</b>,"1 x 10-9",,0.41,'-,"0.016 unit increase",[0.011-0.021],"CHRNA3, CHRNB4","Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,15:78623522
rs8054556-<b>A</b>,"2 x 10-9",,0.46,'-,"0.016 unit increase",[0.011-0.021],TMEM219,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,16:29946895
rs7217268-<b>A</b>,"1 x 10-9",,0.38,'-,"0.016 unit increase",[0.011-0.021],LINC00511,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,17:72341986
rs1108343-<b>T</b>,"1 x 10-8",,0.36,'-,"0.016 unit increase",[0.011-0.021],SALL1,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,16:51177684
rs2238651-<b>T</b>,"4 x 10-8",,0.24,'-,"0.017 unit increase",[0.011-0.023],TMEM59L,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,19:18608036
rs263771-<b>A</b>,"7 x 10-9",,0.23,'-,"0.018 unit increase",[0.012-0.024],SCN1A-AS1,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,2:185056965
rs1482698-<b>C</b>,"1 x 10-13",,0.38,'-,"0.02 unit increase",[0.015-0.025],LINC02224,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,5:44539351
rs11672900-<b>A</b>,"5 x 10-14",,0.47,'-,"0.02 unit decrease",[0.015-0.025],MAMSTR,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,19:48717066
rs10987008-<b>A</b>,"7 x 10-14",,0.64,'-,"0.021 unit increase",[0.016-0.026],PBX3,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,9:125899321
rs4971099-<b>A</b>,"7 x 10-15",,0.55,'-,"0.021 unit decrease",[0.016-0.026],TRIM46,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,1:155183132
rs72694438-<b>A</b>,"2 x 10-10",,0.21,'-,"0.021 unit increase",[0.015-0.027],AMY1C,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,1:103822256
rs10048146-<b>A</b>,"5 x 10-14",,0.81,'-,"0.026 unit decrease",[0.019-0.033],"FOXL1, LINC02188","Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,16:86677054
rs72748935-<b>T</b>,"1 x 10-26",,0.46,'-,"0.028 unit decrease",[0.023-0.033],CA12,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,15:63347217
rs9366651-<b>T</b>,"3 x 10-28",,0.51,'-,"0.029 unit decrease",[0.024-0.034],"BTN3A2, H3C9P","Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,6:26336468
rs149467613-<b>A</b>,"3 x 10-8",,0.05,'-,"0.034 unit decrease",[0.022-0.046],P2RY2,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,11:73232438
rs121908120-<b>A</b>,"2 x 10-22",,0.03,'-,"0.081 unit decrease",[0.065-0.097],WNT10A,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,2:218890289
rs2072693-<b>T</b>,"5 x 10-8",,0.48,'-,"0.014 unit increase",[0.0089-0.0191],RHCG,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,15:89471714
rs1122171-<b>T</b>,"2 x 10-13",,0.59,'-,"0.064 unit increase",[0.047-0.081],C5orf66,"Number of decayed, missing and filled tooth surfaces","dental caries",GCST008302,5:135174297
rs72748935-<b>T</b>,"2 x 10-8",,0.46,'-,"0.052 unit decrease",[0.034-0.07],CA12,"Number of decayed, missing and filled tooth surfaces","dental caries",GCST008302,15:63347217
rs9504361-<b>G</b>,"6 x 10-6",,0.4504,'-,"1.156 unit increase",[NR],EXOC2,"Pit-and-Fissure caries","pit and fissure surface dental caries",GCST001897,6:577820
rs2022068-<b>A</b>,"7 x 10-6",,0.3926,'-,"1.1831 unit increase",[NR],PVALB,"Pit-and-Fissure caries","pit and fissure surface dental caries",GCST001897,22:36803762
rs17145638-<b>C</b>,"2 x 10-7",,0.1169,'-,"2.329 unit decrease",[NR],BCOR,"Pit-and-Fissure caries","pit and fissure surface dental caries",GCST001897,X:40026377
rs10486722-<b>C</b>,"7 x 10-6",,0.3349,'-,"1.215 unit increase",[NR],INHBA-AS1,"Pit-and-Fissure caries","pit and fissure surface dental caries",GCST001897,7:41772310
rs9311745-<b>C</b>,"5 x 10-6",,0.0466,'-,"2.9914 unit increase",[NR],FHIT,"Pit-and-Fissure caries","pit and fissure surface dental caries",GCST001897,3:60016099
rs6560397-<b>T</b>,"2 x 10-7",,0.4671,'-,"1.289 unit decrease",[NR],PIP5K1B,"Pit-and-Fissure caries","pit and fissure surface dental caries",GCST001897,9:68856996
rs2046315-<b>T</b>,"7 x 10-7",,0.1322,'-,"1.871 unit increase",[NR],RPSAP74,"Pit-and-Fissure caries","pit and fissure surface dental caries",GCST001897,8:89198871
rs6806253-<b>A</b>,"6 x 10-6",,0.8295,'-,"1.5595 unit decrease",[NR],"TMED10P2, LINC01565","Pit-and-Fissure caries","pit and fissure surface dental caries",GCST001897,3:128563854
rs5967638-<b>A</b>,"1 x 10-6",,0.0665,'-,"2.019 unit increase",[NR],"MIR1321, SFR1P2","Pit-and-Fissure caries","pit and fissure surface dental caries",GCST002358,X:85840734
rs12542759-<b>T</b>,"4 x 10-6",,0.2881,'-,"0.8026 unit increase",[NR],"OC90, EFR3A","Pit-and-Fissure caries","pit and fissure surface dental caries",GCST002358,8:132022590
rs13273891-<b>A</b>,"2 x 10-6",,0.1933,'-,"0.953 unit increase",[NR],FAM110B,"Pit-and-Fissure caries","pit and fissure surface dental caries",GCST002358,8:58073900
rs197480-<b>T</b>,"4 x 10-6",,0.0394,'-,"1.428 unit increase",[NR],HIVEP2,"Pit-and-Fissure caries","pit and fissure surface dental caries",GCST002358,6:142749368
rs9788927-<b>A</b>,"2 x 10-6",,0.1481,'-,"1.019 unit decrease",[NR],'-,"Pit-and-Fissure caries","pit and fissure surface dental caries",GCST002358,16:7879826
rs11082098-<b>A</b>,"3 x 10-7",,0.0558,'-,"1.032 unit increase",[NR],'-,"Pit-and-Fissure caries","pit and fissure surface dental caries",GCST002358,18:38618768
rs12850804-<b>T</b>,"2 x 10-6",,0.1345,'-,"0.7501 unit increase",[NR],"LARP1BP3, CCDC160","Pit-and-Fissure caries","pit and fissure surface dental caries",GCST002358,X:134211258
rs11822667-<b>A</b>,"4 x 10-6",,0.0546,'-,"1.6601 unit increase",[NR],SIK3,"Pit-and-Fissure caries","pit and fissure surface dental caries",GCST002358,11:127590676
rs17736906-<b>A</b>,"2 x 10-6",,0.1558,'-,"0.7446 unit decrease",[NR],"LINC02854, HAUS6P3","Pit-and-Fissure caries","pit and fissure surface dental caries",GCST002358,7:53914933
rs10958998-<b>A</b>,"4 x 10-6",,0.0289,'-,"1.194 unit decrease",[NR],PTPRD,"Pit-and-Fissure caries","pit and fissure surface dental caries",GCST002358,9:10275798
rs758569-<b>A</b>,"4 x 10-6",,0.3616,'-,"0.8017 unit increase",[NR],"EMX2OS, PDZD8","Pit-and-Fissure caries","pit and fissure surface dental caries",GCST002358,10:117433642
rs17013524-<b>T</b>,"9 x 10-6",,0.0578,'-,"1.833 unit decrease",[NR],CNTN4,"Pit-and-Fissure caries","pit and fissure surface dental caries",GCST002358,3:2381443
rs17236529-<b>T</b>,"2 x 10-9",,0.0344,'-,"1.7754 unit increase",[NR],KPNA4,"Pit-and-Fissure caries","pit and fissure surface dental caries",GCST002358,3:160508519
rs7121800-<b>T</b>,"7 x 10-6",,0.3458,'-,"0.7138 unit increase",[NR],MPPED2,"Pit-and-Fissure caries","pit and fissure surface dental caries",GCST002358,11:30543030
rs2677780-<b>A</b>,"2 x 10-6",,0.9356,'-,"6.3471 unit decrease",[NR],PROM1,"Smooth-surface caries","smooth surface dental caries",GCST001896,4:16020917
rs2010809-<b>C</b>,"2 x 10-6",,0.9883,'-,"14.0668 unit decrease",[NR],RNU6-743P,"Smooth-surface caries","smooth surface dental caries",GCST001896,20:43362961
rs2032381-<b>G</b>,"4 x 10-6",,0.9212,'-,"5.6947 unit decrease",[NR],MTND4LP18,"Smooth-surface caries","smooth surface dental caries",GCST001896,11:81524108
rs2046315-<b>T</b>,"8 x 10-8",,0.1322,'-,"5.187 unit increase",[NR],RPSAP74,"Smooth-surface caries","smooth surface dental caries",GCST001896,8:89198871
rs649057-<b>T</b>,"8 x 10-6",,0.05057,'-,"6.806 unit increase",[NR],STX17-AS1,"Smooth-surface caries","smooth surface dental caries",GCST001896,9:99472041
rs2078454-<b>A</b>,"6 x 10-6",,0.2094,'-,"3.603 unit decrease",[NR],OPCML,"Smooth-surface caries","smooth surface dental caries",GCST001896,11:133251042
rs723794-<b>G</b>,"6 x 10-7",,0.2686,'-,"3.645 unit increase",[NR],"Y_RNA, ZNF827","Smooth-surface caries","smooth surface dental caries",GCST001896,4:145954399
rs11134654-<b>A</b>,"2 x 10-7",,0.1735,'-,"4.6139 unit increase",[NR],GABRP,"Smooth-surface caries","smooth surface dental caries",GCST001896,5:170813419
rs1079204-<b>A</b>,"2 x 10-6",,0.0378,'-,"8.4526 unit increase",[NR],AAMP,"Smooth-surface caries","smooth surface dental caries",GCST001896,2:218265791
rs10429371-<b>C</b>,"3 x 10-6",,.2142,'-,"3.8 unit increase",[NR],'-,"Smooth-surface caries","smooth surface dental caries",GCST001896,8:88981259
rs1934620-<b>A</b>,"8 x 10-6",,.8656,'-,"4.2462 unit decrease",[NR],KCNH1,"Smooth-surface caries","smooth surface dental caries",GCST001896,1:210724921
rs17236529-<b>T</b>,"3 x 10-6",,0.0346,'-,"1.5126 unit increase",[NR],KPNA4,"Smooth-surface caries","smooth surface dental caries",GCST002361,3:160508519
rs6818964-<b>T</b>,"7 x 10-7",,0.022,'-,"5.63 unit increase",[NR],ANKRD17,"Smooth-surface caries","smooth surface dental caries",GCST002361,4:73104747
rs3798305-<b>T</b>,"7 x 10-6",,0.0103,'-,"4.8339 unit increase",[NR],RNASET2,"Smooth-surface caries","smooth surface dental caries",GCST002361,6:166949985
rs6953213-<b>A</b>,"6 x 10-6",,0.0429,'-,"2.4305 unit increase",[NR],"C1GALT1, COL28A1","Smooth-surface caries","smooth surface dental caries",GCST002361,7:7273854
rs215738-<b>A</b>,"8 x 10-6",,0.0321,'-,"3.778 unit decrease",[NR],PDE1C,"Smooth-surface caries","smooth surface dental caries",GCST002361,7:32404823
rs17169807-<b>T</b>,"4 x 10-6",,0.0787,'-,"2.5493 unit decrease",[NR],BBS9,"Smooth-surface caries","smooth surface dental caries",GCST002361,7:33141626
rs16867579-<b>A</b>,"1 x 10-6",,0.0155,'-,"8.4163 unit decrease",[NR],NACA4P,"Smooth-surface caries","smooth surface dental caries",GCST002361,8:101363039
rs7138744-<b>A</b>,"3 x 10-6",,0.3386,'-,"1.4071 unit decrease",[NR],"ITPR2, INTS13","Smooth-surface caries","smooth surface dental caries",GCST002361,12:26853027
rs17826057-<b>A</b>,"3 x 10-7",,0.0503,'-,"2.65 unit increase",[NR],IRAK3,"Smooth-surface caries","smooth surface dental caries",GCST002361,12:66239384
rs10143866-<b>T</b>,"2 x 10-6",,0.117,'-,"1.472 unit decrease",[NR],"TXNDC16, PTGER2","Smooth-surface caries","smooth surface dental caries",GCST002361,14:52417637
rs1064524-<b>T</b>,"2 x 10-7",,0.0485,'-,"0.5404 unit increase",[NR],ITGAL,"Smooth-surface caries","smooth surface dental caries",GCST002361,16:30481502
rs10486187-<b>T</b>,"5 x 10-6",,0.0897,'-,"1.886 unit decrease",[NR],UMAD1,"Smooth-surface caries","smooth surface dental caries",GCST002361,7:7739693
rs16882396-<b>C</b>,"2 x 10-6",,0.015,'-,"1.1568 unit decrease",[NR],TMEM178B,"Smooth-surface caries","smooth surface dental caries",GCST002361,7:141188521
rs1488864-<b>A</b>,"1 x 10-6",,0.0932,'-,"1.295 unit increase",[NR],"CAVIN3, SMPD1","Smooth-surface caries","smooth surface dental caries",GCST002361,11:6321099
rs16954776-<b>A</b>,"9 x 10-7",,0.0156,'-,"5.1206 unit decrease",[NR],"FARP1, IPO5","Smooth-surface caries","smooth surface dental caries",GCST002361,13:98048363
rs17124372-<b>T</b>,"2 x 10-6",,0.0241,'-,"5.1975 unit decrease",[NR],"BPIFA4P, BPIFA3","Smooth-surface caries","smooth surface dental caries",GCST002361,20:33210631
rs5967638-<b>A</b>,"8 x 10-7",,0.0658,'-,"3.485 unit increase",[NR],"MIR1321, SFR1P2","Smooth-surface caries","smooth surface dental caries",GCST002361,X:85840734
rs12037343-<b>T</b>,"3 x 10-6",,0.0609,'-,"2.2172 unit increase",[NR],'-,"Smooth-surface caries","smooth surface dental caries",GCST002361,1:218758563
rs10495332-<b>T</b>,"8 x 10-6",,0.0227,'-,"4.119 unit decrease",[NR],SIPA1L2,"Smooth-surface caries","smooth surface dental caries",GCST002361,1:232620280
rs10176394-<b>T</b>,"2 x 10-6",,0.1431,'-,"1.7701 unit decrease",[NR],ARHGAP15,"Smooth-surface caries","smooth surface dental caries",GCST002361,2:143338805
rs4016429-<b>C</b>,"2 x 10-6",,0.0157,'-,"4.564 unit decrease",[NR],RBMS3,"Smooth-surface caries","smooth surface dental caries",GCST002361,3:28923310
rs3732783-<b>T</b>,"9 x 10-6",,0.0582,'-,"1.8772 unit decrease",[NR],DRD3,"Smooth-surface caries","smooth surface dental caries",GCST002361,3:114171942
rs9471075-<b>A</b>,"1 x 10-6",,0.0247,'-,"5.25 unit decrease",[NR],KIF6,"Smooth-surface caries","smooth surface dental caries",GCST002361,6:39339256
rs17128007-<b>T</b>,"7 x 10-6",,0.021,'-,"4.7991 unit increase",[NR],SH2D4A,"Smooth-surface caries","smooth surface dental caries",GCST002361,8:19225642
rs2877649-<b>T</b>,"2 x 10-6",,0.0339,'-,"0.1877 unit increase",[NR],"SDR39U1, CMA1","Smooth-surface caries","smooth surface dental caries",GCST002361,14:24484796
rs17111530-<b>T</b>,"1 x 10-6",,0.0667,'-,"2.529 unit decrease",[NR],TSHR,"Smooth-surface caries","smooth surface dental caries",GCST002361,14:81132568
rs11082098-<b>A</b>,"2 x 10-6",,0.0558,'-,"1.138 unit increase",[NR],'-,"Smooth-surface caries","smooth surface dental caries",GCST002361,18:38618768
rs17088439-<b>T</b>,"3 x 10-6",,0.0434,'-,"2.2772 unit decrease",[NR],'-,"Smooth-surface caries","smooth surface dental caries",GCST002361,18:73854856
rs6076960-<b>A</b>,"6 x 10-6",,0.475,'-,"1.2722 unit increase",[NR],TARDBPP1,"Smooth-surface caries","smooth surface dental caries",GCST002361,20:6205510
rs6120141-<b>T</b>,"3 x 10-6",,0.0252,'-,"5.0772 unit decrease",[NR],BPIFA2,"Smooth-surface caries","smooth surface dental caries",GCST002361,20:33180849
rs4654438-<b>T</b>,"2 x 10-6",,0.4593,'-,"1.6269 unit decrease",[NR],"LINC01646, LINC01777","Smooth-surface caries","smooth surface dental caries",GCST002361,1:4499841
