"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Study accession",Location
rs12720356-<b>A</b>,"3 x 10-10","(conditioned on rs34536443)",0.91,1.25,'-,'-,TYK2,Psoriasis,psoriasis,GCST005527,19:10359299
rs10775412-<b>?</b>,"3 x 10-19","(subset analysis)",NR,'-,'-,'-,KSR1,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,17:27542007
rs28998802-<b>?</b>,"7 x 10-12","(subset analysis)",NR,'-,'-,'-,'-,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,"Mapping not available"
rs9797244-<b>?</b>,"1 x 10-10","(subset analysis)",NR,'-,'-,'-,NOS2,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,17:27770105
rs2779255-<b>?</b>,"1 x 10-7","(subset analysis)",NR,'-,'-,'-,"NOS2, LYRM9","Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,17:27810514
rs9889296-<b>?</b>,"5 x 10-21","(subset analysis)",NR,'-,'-,'-,"CCL2, LINC01989","Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,17:34243528
rs35736272-<b>?</b>,"6 x 10-30","(subset analysis)",NR,'-,'-,'-,ZPBP2,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,17:39876427
rs12942547-<b>?</b>,"2 x 10-15","(subset analysis)",NR,'-,'-,'-,STAT3,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,17:42375526
rs12943464-<b>?</b>,"2 x 10-14","(subset analysis)",NR,'-,'-,'-,"NPEPPS, KPNB1-DT","Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,17:47612985
rs3853824-<b>?</b>,"2 x 10-8","(subset analysis)",NR,'-,'-,'-,C17orf67,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,17:56803632
rs1292035-<b>?</b>,"3 x 10-11","(subset analysis)",NR,'-,'-,'-,RPS6KB1,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,17:59912196
rs196941-<b>?</b>,"8 x 10-10","(subset analysis)",NR,'-,'-,'-,ERN1,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,17:64069832
rs17780256-<b>?</b>,"6 x 10-11","(subset analysis)",NR,'-,'-,'-,SLC39A11,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,17:72646784
rs7236492-<b>?</b>,"1 x 10-7","(subset analysis)",NR,'-,'-,'-,NFATC1,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,18:79460616
rs12968719-<b>?</b>,"2 x 10-26","(subset analysis)",NR,'-,'-,'-,PTPN2,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,18:12879467
rs62097857-<b>?</b>,"1 x 10-11","(subset analysis)",NR,'-,'-,'-,PTPN2,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,18:12857759
rs66504140-<b>?</b>,"2 x 10-8","(subset analysis)",NR,'-,'-,'-,CD226,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,18:69894282
rs587259-<b>?</b>,"4 x 10-7","(subset analysis)",NR,'-,'-,'-,"LSM14A, CHCHD2P3","Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,19:34165501
rs2024092-<b>?</b>,"2 x 10-18","(subset analysis)",NR,'-,'-,'-,SBNO2,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,19:1124032
rs72977586-<b>?</b>,"4 x 10-9","(subset analysis)",NR,'-,'-,'-,STK11,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,19:1186317
rs74956615-<b>?</b>,"2 x 10-22","(subset analysis)",NR,'-,'-,'-,RAVER1,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,19:10317045
rs35018800-<b>?</b>,"5 x 10-12","(subset analysis)",NR,'-,'-,'-,TYK2,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,19:10354167
rs12720356-<b>?</b>,"2 x 10-9","(subset analysis)",NR,'-,'-,'-,TYK2,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,19:10359299
rs35074907-<b>?</b>,"6 x 10-9","(subset analysis)",NR,'-,'-,'-,KEAP1,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,19:10489742
rs4802307-<b>?</b>,"2 x 10-11","(subset analysis)",NR,'-,'-,'-,"PPP5C, HIF3A","Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,19:46346549
rs679574-<b>?</b>,"1 x 10-17","(subset analysis)",NR,'-,'-,'-,FUT2,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,19:48702851
rs4243971-<b>?</b>,"5 x 10-9","(subset analysis)",NR,'-,'-,'-,"KIF3B, POFUT1","Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,20:32261714
rs6058869-<b>?</b>,"4 x 10-9","(subset analysis)",NR,'-,'-,'-,"COMMD7, DNMT3B","Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,20:32760944
rs4812833-<b>?</b>,"7 x 10-16","(subset analysis)",NR,'-,'-,'-,LINC01620,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,20:44440356
rs79493594-<b>?</b>,"4 x 10-7","(subset analysis)",NR,'-,'-,'-,PKIG,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,20:44561731
rs1883832-<b>?</b>,"4 x 10-12","(subset analysis)",NR,'-,'-,'-,CD40,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,20:46118343
rs1328454-<b>?</b>,"4 x 10-9","(subset analysis)",NR,'-,'-,'-,SLC9A8,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,20:49823486
rs259964-<b>?</b>,"4 x 10-12","(subset analysis)",NR,'-,'-,'-,ZNF831,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,20:59249254
rs6062496-<b>?</b>,"2 x 10-30","(subset analysis)",NR,'-,'-,'-,"RTEL1-TNFRSF6B, TNFRSF6B","Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,20:63697746
rs2823288-<b>?</b>,"4 x 10-28","(subset analysis)",NR,'-,'-,'-,CYCSP42,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,21:15448569
rs2284553-<b>?</b>,"4 x 10-16","(subset analysis)",NR,'-,'-,'-,IFNGR2,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,21:33404389
rs9977672-<b>?</b>,"5 x 10-54","(subset analysis)",NR,'-,'-,'-,RPL23AP12,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,21:39091357
rs1893592-<b>?</b>,"6 x 10-9","(subset analysis)",NR,'-,'-,'-,UBASH3A,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,21:42434957
rs4456788-<b>?</b>,"6 x 10-25","(subset analysis)",NR,'-,'-,'-,GATD3A,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,21:44196441
rs2266961-<b>?</b>,"4 x 10-15","(subset analysis)",NR,'-,'-,'-,UBE2L3,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,22:21574308
rs140135-<b>?</b>,"6 x 10-9","(subset analysis)",NR,'-,'-,'-,UQCR10,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,22:29767846
rs2143178-<b>?</b>,"2 x 10-33","(subset analysis)",NR,'-,'-,'-,"PDGFB, RPL3","Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,22:39264824
rs5757584-<b>?</b>,"4 x 10-9","(subset analysis)",NR,'-,'-,'-,"RPL3, PDGFB","Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,22:39266545
rs1569414-<b>?</b>,"6 x 10-10","(subset analysis)",NR,'-,'-,'-,FAM118A,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,22:45331684
rs10761648-<b>?</b>,"6 x 10-16","(subset analysis)",NR,'-,'-,'-,ZEB1-AS1,"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)","ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis",GCST005537,10:62594503
rs72743477-<b>G</b>,"8 x 10-11",,0.21,'-,'-,'-,SMAD3,"Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,15:67171953
rs12598357-<b>G</b>,"4 x 10-9",,0.39,'-,'-,'-,"NPIPB6, SBK1","Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,16:28329624
rs12928404-<b>C</b>,"6 x 10-7",,0.38,'-,'-,'-,ATXN2L,"Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,16:28835925
rs117372389-<b>T</b>,"8 x 10-11",,0.02,'-,'-,'-,NKD1,"Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,16:50634166
rs12232497-<b>C</b>,"3 x 10-7",,0.45,'-,'-,'-,"ZPBP2, GSDMB","Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,17:39883866
rs62131887-<b>T</b>,"4 x 10-7",,0.28,'-,'-,'-,"KEAP1, PDE4A","Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,19:10476920
rs602662-<b>G</b>,"5 x 10-8",,0.49,'-,'-,'-,FUT2,"Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,19:48703728
rs2738774-<b>A</b>,"9 x 10-7",,0.32,'-,'-,'-,"STMN3, MHENCR","Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,20:63637985
rs2836882-<b>A</b>,"5 x 10-8",,0.27,'-,'-,'-,RPL23AP12,"Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,21:39094644
rs2066363-<b>C</b>,"8 x 10-11",,0.34,'-,'-,'-,ADGRL2,"Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,1:81771892
rs114846446-<b>A</b>,"2 x 10-7",,0.01,'-,'-,'-,LINC01250,"Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, psoriasis, ankylosing spondylitis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,2:2944140
rs7672495-<b>C</b>,"1 x 10-7",,0.18,'-,'-,'-,"RN7SKP113, CYTL1","Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,4:4990640
rs7660520-<b>A</b>,"8 x 10-11",,0.26,'-,'-,'-,"TENM3, DCTD","Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,4:182824168
rs7831697-<b>G</b>,"5 x 10-7",,0.25,'-,'-,'-,RNU6-144P,"Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,8:137124061
rs7042370-<b>T</b>,"1 x 10-7",,0.43,'-,'-,'-,"LURAP1L-AS1, LURAP1L","Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,9:12785074
rs10988542-<b>C</b>,"7 x 10-7",,0.08,'-,'-,'-,FNBP1,"Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,9:129894985
rs7100025-<b>G</b>,"8 x 10-11",,0.34,'-,'-,'-,LINC00993,"Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,10:37303610
rs11839053-<b>C</b>,"1 x 10-6",,0.02,'-,'-,'-,"LINC00460, RPL35P9","Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,13:106410694
rs77150043-<b>T</b>,"6 x 10-9",,0.23,'-,'-,'-,ADCY7,"Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,16:50270338
rs2807264-<b>C</b>,"1 x 10-8",,0.21,'-,'-,'-,"RNU6-320P, LINC00892","Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,X:136583619
rs12863738-<b>T</b>,"6 x 10-8",,0.17,'-,'-,'-,"RPL22P23, SRRM1P3","Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,X:136949968
rs11580078-<b>G</b>,"8 x 10-11",,0.43,'-,'-,'-,"IL23R, C1orf141","Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,1:67203951
rs6679677-<b>A</b>,"8 x 10-11",,0.09,'-,'-,'-,"RSBN1, PHTF1","Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,1:113761186
rs34884278-<b>C</b>,"4 x 10-7",,0.3,'-,'-,'-,AIMP1P2,"Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,1:172869708
rs6689858-<b>C</b>,"2 x 10-7",,0.29,'-,'-,'-,CRB1,"Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,1:197406337
rs55705316-<b>G</b>,"1 x 10-6",,0.14,'-,'-,'-,"Y_RNA, IL10","Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,1:206760172
rs2075184-<b>T</b>,"9 x 10-8",,0.23,'-,'-,'-,"IL18RAP, SLC9A4","Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,2:102464132
rs36001488-<b>C</b>,"8 x 10-11",,0.48,'-,'-,'-,ATG16L1,"Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,2:233276621
rs4676410-<b>A</b>,"2 x 10-7",,0.19,'-,'-,'-,GPR35,"Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,2:240624322
rs4625-<b>G</b>,"8 x 10-11",,0.31,'-,'-,'-,DAG1,"Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,3:49534707
rs62324212-<b>A</b>,"3 x 10-8",,0.42,'-,'-,'-,IL21-AS1,"Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,4:122639784
rs7725052-<b>C</b>,"8 x 10-11",,0.43,'-,'-,'-,TTC33,"Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,5:40487168
rs7731626-<b>A</b>,"1 x 10-10",,0.39,'-,'-,'-,ANKRD55,"Pediatric autoimmune diseases","autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, juvenile idiopathic arthritis, systemic lupus erythematosus",GCST003097,5:56148856
