Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location
rs239951-<b>G</b>,7 x 10-7,,NR,'-,0.0927 SD units increase,[0.056-0.129],POR,Eotaxin levels,eotaxin measurement,GCST004460,7:75952023
rs200130196-<b>GAAGA</b>,6 x 10-6,,NR,'-,0.0726 SD units decrease,[0.041-0.104],"RNU6-863P, MDH2",Eotaxin levels,eotaxin measurement,GCST004460,7:76078202
rs10797037-<b>?</b>,2 x 10-6,,NR,'-,0.19 unit increase,[0.11-0.26],"LINC02819, OR10J5",Chromosomal aberration frequency (total),chromosomal aberration frequency,GCST008940,1:159488581
rs9647884-<b>?</b>,7 x 10-6,,NR,'-,0.1 unit increase,[0.06-0.15],STAG3L4,Chromosomal aberration frequency (total),chromosomal aberration frequency,GCST008940,7:67303453
rs2293982-<b>?</b>,1 x 10-6,,NR,'-,0.15 unit increase,[0.09-0.21],UBR5,Chromosomal aberration frequency (total),chromosomal aberration frequency,GCST008940,8:102285479
rs10799227-<b>?</b>,5 x 10-6,,NR,'-,0.15 unit increase,[0.09-0.22],"LINC01346, LINC02780",Chromosomal aberration frequency (total) in genotoxic compound exposure,"genotoxic compound exposure measurement, chromosomal aberration frequency",GCST008946,1:3975613
rs144758183-<b>?</b>,3 x 10-6,,NR,1.923077,'-,[NR],LINC02477,High chromosomal aberration frequency (total),chromosomal aberration frequency,GCST008950,4:160653731
rs17355669-<b>?</b>,8 x 10-6,,NR,1.8181818,'-,[NR],LINC02477,High chromosomal aberration frequency (total),chromosomal aberration frequency,GCST008950,4:160551757
rs735912-<b>?</b>,8 x 10-6,,NR,1.5625,'-,[NR],"SEPHS1P2, CYP11A1",High chromosomal aberration frequency (total),chromosomal aberration frequency,GCST008950,15:93357709
rs11792561-<b>?</b>,2 x 10-7,,NR,'-,0.15 unit decrease,[NR],SYK,Chromosomal aberration frequency (total),chromosomal aberration frequency,GCST008951,9:90818901
rs7078885-<b>?</b>,3 x 10-6,,NR,'-,0.1 unit increase,[NR],RNA5SP318,Chromosomal aberration frequency (total),chromosomal aberration frequency,GCST008951,10:53437111
rs418355-<b>?</b>,2 x 10-6,,NR,1.95,'-,[1.48-2.56],'-,High chromosomal aberration frequency (total),chromosomal aberration frequency,GCST008956,7:9162211
rs10585869-<b>?</b>,1 x 10-6,,NR,2.09,'-,[1.55-2.81],"COPB1, RRAS2",High chromosomal aberration frequency (total),chromosomal aberration frequency,GCST008956,11:14416869
rs2191100-<b>?</b>,7 x 10-6,,NR,2.11,'-,[1.52-2.92],RBFOX1,High chromosomal aberration frequency (total),chromosomal aberration frequency,GCST008956,16:5676071
rs518427-<b>?</b>,7 x 10-6,,NR,1.59,'-,[1.30-1.94],STX3,High chromosomal aberration frequency (chromosome type),chromosome-type aberration frequency,GCST008943,11:59716220
rs4447484-<b>?</b>,7 x 10-6,,NR,1.7,'-,[1.35-2.14],LINC01482,High chromosomal aberration frequency (chromosome type),chromosome-type aberration frequency,GCST008943,17:68725298
rs13121139-<b>?</b>,8 x 10-6,,NR,'-,0.1 unit increase,[0.06-0.15],"RN7SL205P, LINC02377",Chromosomal aberration frequency (chromosome type),chromosome-type aberration frequency,GCST008944,4:131649836
rs13244247-<b>?</b>,4 x 10-6,,NR,'-,0.08 unit increase,[0.05-0.12],STAG3L4,Chromosomal aberration frequency (chromosome type),chromosome-type aberration frequency,GCST008944,7:67304786
rs12827634-<b>?</b>,4 x 10-6,,NR,'-,0.09 unit increase,[0.05-0.12],NR2C1,Chromosomal aberration frequency (chromosome type),chromosome-type aberration frequency,GCST008944,12:95026751
rs11697697-<b>?</b>,2 x 10-6,,NR,'-,0.09 unit increase,[0.05-0.12],LINC01721,Chromosomal aberration frequency (chromosome type),chromosome-type aberration frequency,GCST008944,20:24182966
rs12763672-<b>?</b>,3 x 10-6,,NR,1.923077,'-,[1.47-2.56],GUCY2GP,High chromosomal aberration frequency (chromosome type) in genotoxic compound exposure,"chromosome-type aberration frequency, genotoxic compound exposure measurement",GCST008949,10:112352291
rs7210082-<b>?</b>,8 x 10-6,,NR,2.2727273,'-,[1.59-3.33],UTP6,High chromosomal aberration frequency (chromosome type) in genotoxic compound exposure,"chromosome-type aberration frequency, genotoxic compound exposure measurement",GCST008949,17:31871225
rs17673474-<b>?</b>,3 x 10-6,,NR,'-,0.22 unit increase,[0.13-0.30],MEGF10,Chromosomal aberration frequency (chromosome type) in genotoxic compound exposure,"chromosome-type aberration frequency, genotoxic compound exposure measurement",GCST008939,5:127409296
rs10514928-<b>?</b>,8 x 10-6,,NR,'-,0.29 unit decrease,[0.16-0.41],EFCAB13,Chromosomal aberration frequency (chromosome type) in genotoxic compound exposure,"chromosome-type aberration frequency, genotoxic compound exposure measurement",GCST008939,17:47426173
rs2254235-<b>?</b>,2 x 10-6,,NR,1.45,'-,[NR],SLC2A12,High chromosomal aberration frequency (chromosome type),chromosome-type aberration frequency,GCST008954,6:134043905
rs8054859-<b>?</b>,7 x 10-7,,NR,1.55,'-,[NR],FTO,High chromosomal aberration frequency (chromosome type),chromosome-type aberration frequency,GCST008954,16:53820776
rs112076008-<b>?</b>,5 x 10-6,,NR,1.6393442,'-,[NR],"SUZ12, UTP6",High chromosomal aberration frequency (chromosome type),chromosome-type aberration frequency,GCST008954,17:31930146
rs72825681-<b>?</b>,3 x 10-6,,NR,2.0408163,'-,[NR],EFCAB13,High chromosomal aberration frequency (chromosome type),chromosome-type aberration frequency,GCST008954,17:47391821
rs13121139-<b>?</b>,4 x 10-6,,NR,'-,0.09 unit increase,[NR],"RN7SL205P, LINC02377",Chromosomal aberration frequency (chromosome type),chromosome-type aberration frequency,GCST008955,4:131649836
rs8054859-<b>?</b>,4 x 10-6,,NR,'-,0.08 unit increase,[NR],FTO,Chromosomal aberration frequency (chromosome type),chromosome-type aberration frequency,GCST008955,16:53820776
rs11697697-<b>?</b>,7 x 10-7,,NR,'-,0.08 unit increase,[NR],LINC01721,Chromosomal aberration frequency (chromosome type),chromosome-type aberration frequency,GCST008955,20:24182966
rs6928832-<b>?</b>,3 x 10-7,,NR,1.69,'-,[1.39-2.07],BLOC1S5-TXNDC5,High chromosomal aberration frequency (chromatid type),chromatid-type aberration frequency,GCST008941,6:7973684
rs2408086-<b>?</b>,8 x 10-6,,NR,1.5625,'-,[1.28-1.89],'-,High chromosomal aberration frequency (chromatid type),chromatid-type aberration frequency,GCST008941,8:5640738
rs6693671-<b>?</b>,3 x 10-6,,NR,'-,0.1 unit increase,[0.06-0.14],'-,Chromosomal aberration frequency (chromatid type),chromatid-type aberration frequency,GCST008942,1:105173718
rs258859-<b>?</b>,6 x 10-6,,NR,'-,0.16 unit increase,[0.09-0.23],BOD1,Chromosomal aberration frequency (chromatid type),chromatid-type aberration frequency,GCST008942,5:173608115
rs7816388-<b>?</b>,2 x 10-6,,NR,'-,0.12 unit increase,[0.07-0.16],"KLF10, POU5F1P2",Chromosomal aberration frequency (chromatid type),chromatid-type aberration frequency,GCST008942,8:102629440
rs1030415-<b>?</b>,1 x 10-6,,NR,'-,0.1 unit increase,[0.06-0.15],LINC02882,Chromosomal aberration frequency (chromatid type),chromatid-type aberration frequency,GCST008942,12:74367872
rs67448492-<b>?</b>,1 x 10-6,,NR,2.564103,'-,[1.75-3.7],DPP10,High chromosomal aberration frequency (chromatid type) in genotoxic compound exposure,"chromatid-type aberration frequency, genotoxic compound exposure measurement",GCST008947,2:115119732
rs10040952-<b>?</b>,6 x 10-7,,NR,2.4,'-,[1.71-3.39],SEMA5A,High chromosomal aberration frequency (chromatid type) in genotoxic compound exposure,"chromatid-type aberration frequency, genotoxic compound exposure measurement",GCST008947,5:9317254
rs56217929-<b>?</b>,9 x 10-8,,NR,'-,0.31 unit increase,[0.20-0.42],KLF7,Chromosomal aberration frequency (chromatid type) in genotoxic compound exposure,"chromatid-type aberration frequency, genotoxic compound exposure measurement",GCST008948,2:207071685
rs13118804-<b>?</b>,4 x 10-6,,NR,'-,0.17 unit decrease,[0.1-0.25],LINC02619,Chromosomal aberration frequency (chromatid type) in genotoxic compound exposure,"chromatid-type aberration frequency, genotoxic compound exposure measurement",GCST008948,4:58934625
rs3783170-<b>?</b>,5 x 10-6,,NR,'-,0.18 unit increase,[0.10-0.25],PCCA,Chromosomal aberration frequency (chromatid type) in genotoxic compound exposure,"chromatid-type aberration frequency, genotoxic compound exposure measurement",GCST008948,13:100463366
rs4481060-<b>?</b>,8 x 10-6,,NR,'-,0.16 unit decrease,[0.09-0.23],GNAS,Chromosomal aberration frequency (chromatid type) in genotoxic compound exposure,"chromatid-type aberration frequency, genotoxic compound exposure measurement",GCST008948,20:58882714
rs2933639-<b>?</b>,3 x 10-7,,NR,1.53,'-,[NR],LINC02214,High chromosomal aberration frequency (chromatid type),chromatid-type aberration frequency,GCST008952,5:116762308
rs6478789-<b>?</b>,2 x 10-6,,NR,1.6666665,'-,[NR],GABBR2,High chromosomal aberration frequency (chromatid type),chromatid-type aberration frequency,GCST008952,9:98633893
rs12811924-<b>?</b>,5 x 10-6,,NR,1.74,'-,[NR],TMEM132C,High chromosomal aberration frequency (chromatid type),chromatid-type aberration frequency,GCST008952,12:128670396
rs7607212-<b>?</b>,2 x 10-6,,NR,'-,0.11 unit decrease,[NR],Y_RNA,Chromosomal aberration frequency (chromatid type),chromatid-type aberration frequency,GCST008953,2:52293783
rs57068542-<b>?</b>,4 x 10-7,,NR,'-,0.09 unit decrease,[NR],RNA5SP172,Chromosomal aberration frequency (chromatid type),chromatid-type aberration frequency,GCST008953,4:177492144
rs34704083-<b>?</b>,6 x 10-6,,NR,'-,0.08 unit increase,[NR],"CARTPT, MCCC2",Chromosomal aberration frequency (chromatid type),chromatid-type aberration frequency,GCST008953,5:71664307
rs1855111-<b>?</b>,2 x 10-6,,'-,2.57,'-,[NR],TMEM72-AS1,Maternal nondisjunction of chromosome 21 (MII error vs fathers),Abnormality of chromosome segregation,GCST009706,10:44857795
rs76740710-<b>?</b>,4 x 10-6,,'-,3.45,'-,[NR],FZD3,Maternal nondisjunction of chromosome 21 (MII error vs fathers),Abnormality of chromosome segregation,GCST009706,8:28497337
rs12981234-<b>?</b>,4 x 10-6,,'-,2.33,'-,[NR],FCER2,Maternal nondisjunction of chromosome 21 (MII error vs fathers),Abnormality of chromosome segregation,GCST009706,19:7698992
rs200216460-<b>?</b>,5 x 10-6,,'-,3.62,'-,[NR],ODAD2,Maternal nondisjunction of chromosome 21 (MII error vs fathers),Abnormality of chromosome segregation,GCST009706,10:27958512
rs11668205-<b>?</b>,5 x 10-6,,'-,2.14,'-,[NR],IZUMO4,Maternal nondisjunction of chromosome 21 (MII error vs fathers),Abnormality of chromosome segregation,GCST009706,19:2099251
rs146838878-<b>?</b>,6 x 10-6,,'-,5.08,'-,[NR],HS6ST3,Maternal nondisjunction of chromosome 21 (MII error vs fathers),Abnormality of chromosome segregation,GCST009706,13:96362313
rs115281615-<b>?</b>,6 x 10-6,,'-,4.54,'-,[NR],C1QTNF7-AS1,Maternal nondisjunction of chromosome 21 (MII error vs fathers),Abnormality of chromosome segregation,GCST009706,4:15263521
rs62359711-<b>?</b>,7 x 10-6,,'-,5.22,'-,[NR],INTS6P1,Maternal nondisjunction of chromosome 21 (MII error vs fathers),Abnormality of chromosome segregation,GCST009706,5:39697181
rs73178888-<b>?</b>,7 x 10-6,,'-,3.83,'-,[NR],ERICH1,Maternal nondisjunction of chromosome 21 (MII error vs fathers),Abnormality of chromosome segregation,GCST009706,8:733209
rs9966603-<b>?</b>,7 x 10-6,,'-,2.97,'-,[NR],PSTPIP2,Maternal nondisjunction of chromosome 21 (MII error vs fathers),Abnormality of chromosome segregation,GCST009706,18:46057277
rs13020106-<b>?</b>,7 x 10-6,,'-,2.57,'-,[NR],SNTG2,Maternal nondisjunction of chromosome 21 (MII error vs fathers),Abnormality of chromosome segregation,GCST009706,2:1075096
rs2560850-<b>?</b>,8 x 10-6,,'-,1.86,'-,[NR],MYO10,Maternal nondisjunction of chromosome 21 (MII error vs fathers),Abnormality of chromosome segregation,GCST009706,5:16893775
rs115281615-<b>?</b>,7 x 10-7,,'-,6.79,'-,[NR],C1QTNF7-AS1,Maternal nondisjunction of chromosome 21 (MI error vs MII error),Abnormality of chromosome segregation,GCST009705,4:15263521
rs6440985-<b>?</b>,1 x 10-6,,'-,1.91,'-,[NR],PLCH1,Maternal nondisjunction of chromosome 21 (MI error vs MII error),Abnormality of chromosome segregation,GCST009705,3:155427563
rs2806747-<b>?</b>,1 x 10-6,,'-,1.97,'-,[NR],'-,Maternal nondisjunction of chromosome 21 (MI error vs MII error),Abnormality of chromosome segregation,GCST009705,13:104025589
rs9319652-<b>?</b>,4 x 10-6,,'-,2.29,'-,[NR],"CCND3P2, ZNF236-DT",Maternal nondisjunction of chromosome 21 (MI error vs MII error),Abnormality of chromosome segregation,GCST009705,18:76792879
rs11977478-<b>?</b>,4 x 10-6,,'-,2.1276596,'-,[NR],'-,Maternal nondisjunction of chromosome 21 (MI error vs MII error),Abnormality of chromosome segregation,GCST009705,7:12095565
rs11034351-<b>?</b>,4 x 10-6,,'-,1.92,'-,[NR],RPL7AP56,Maternal nondisjunction of chromosome 21 (MI error vs MII error),Abnormality of chromosome segregation,GCST009705,11:37658889
rs7685548-<b>?</b>,5 x 10-6,,'-,2.31,'-,[NR],LINC02505,Maternal nondisjunction of chromosome 21 (MI error vs MII error),Abnormality of chromosome segregation,GCST009705,4:36538961
rs71967233-<b>?</b>,5 x 10-6,,'-,1.95,'-,[NR],ARHGAP44,Maternal nondisjunction of chromosome 21 (MI error vs MII error),Abnormality of chromosome segregation,GCST009705,17:12978554
rs34282937-<b>?</b>,5 x 10-6,,'-,2.74,'-,[NR],LINC00511,Maternal nondisjunction of chromosome 21 (MI error vs MII error),Abnormality of chromosome segregation,GCST009705,17:72470852
rs77525287-<b>?</b>,6 x 10-6,,'-,5.94,'-,[NR],LINC01741,Maternal nondisjunction of chromosome 21 (MI error vs MII error),Abnormality of chromosome segregation,GCST009705,1:177604309
rs10948101-<b>?</b>,8 x 10-7,,'-,1.4925373,'-,[NR],LINC02537,Maternal nondisjunction of chromosome 21 (mothers vs fathers),Abnormality of chromosome segregation,GCST009704,6:43887745
rs35141718-<b>?</b>,2 x 10-6,,'-,2.0833335,'-,[NR],PTP4A1,Maternal nondisjunction of chromosome 21 (mothers vs fathers),Abnormality of chromosome segregation,GCST009704,6:63543717
rs11535058-<b>?</b>,2 x 10-6,,'-,1.95,'-,[NR],"LINC01825, RNU6-169P",Maternal nondisjunction of chromosome 21 (mothers vs fathers),Abnormality of chromosome segregation,GCST009704,2:195525011
rs62086686-<b>?</b>,4 x 10-6,,'-,2.173913,'-,[NR],"RNMT, MC5R",Maternal nondisjunction of chromosome 21 (mothers vs fathers),Abnormality of chromosome segregation,GCST009704,18:13805143
rs75733466-<b>?</b>,5 x 10-6,,'-,1.89,'-,[NR],RN7SKP224,Maternal nondisjunction of chromosome 21 (mothers vs fathers),Abnormality of chromosome segregation,GCST009704,2:48125204
rs117746305-<b>?</b>,5 x 10-6,,'-,2.53,'-,[NR],FZD3,Maternal nondisjunction of chromosome 21 (mothers vs fathers),Abnormality of chromosome segregation,GCST009704,8:28557066
rs12947774-<b>?</b>,6 x 10-6,,'-,1.6129031,'-,[NR],"SCPEP1, RNF126P1",Maternal nondisjunction of chromosome 21 (mothers vs fathers),Abnormality of chromosome segregation,GCST009704,17:57017346
rs1612273-<b>?</b>,6 x 10-6,,'-,1.51,'-,[NR],"TDRP, ERICH1",Maternal nondisjunction of chromosome 21 (mothers vs fathers),Abnormality of chromosome segregation,GCST009704,8:593250
rs12652455-<b>?</b>,6 x 10-6,,'-,2.51,'-,'-,FYB1,Maternal nondisjunction of chromosome 21 (mothers vs fathers),Abnormality of chromosome segregation,GCST009704,5:39174201
rs148846406-<b>?</b>,7 x 10-6,,'-,1.8181818,'-,[NR],"ZBTB14, EPB41L3",Maternal nondisjunction of chromosome 21 (mothers vs fathers),Abnormality of chromosome segregation,GCST009704,18:5372695
rs11026040-<b>?</b>,8 x 10-6,,'-,1.71,'-,[NR],MRGPRE,Maternal nondisjunction of chromosome 21 (mothers vs fathers),Abnormality of chromosome segregation,GCST009704,11:3228599
rs7010571-<b>?</b>,8 x 10-6,,'-,1.6393442,'-,[NR],'-,Maternal nondisjunction of chromosome 21 (mothers vs fathers),Abnormality of chromosome segregation,GCST009704,8:77957525
rs10948100-<b>?</b>,8 x 10-7,,'-,1.4925373,'-,[NR],LINC02537,Maternal nondisjunction of chromosome 21 (mothers vs fathers),Abnormality of chromosome segregation,GCST009704,6:43887714
rs76740710-<b>?</b>,7 x 10-6,,'-,2.48,'-,[NR],FZD3,Maternal nondisjunction of chromosome 21 (mothers vs fathers),Abnormality of chromosome segregation,GCST009704,8:28497337
rs10948101-<b>?</b>,2 x 10-6,,'-,1.58,'-,[NR],LINC02537,Maternal nondisjunction of chromosome 21 (MI error vs fathers),Abnormality of chromosome segregation,GCST009707,6:43887745
rs10948100-<b>?</b>,2 x 10-6,,'-,1.58,'-,[NR],LINC02537,Maternal nondisjunction of chromosome 21 (MI error vs fathers),Abnormality of chromosome segregation,GCST009707,6:43887714
rs35288347-<b>?</b>,3 x 10-6,,'-,2.15,'-,[NR],"RPL7AP69, USP29",Maternal nondisjunction of chromosome 21 (MI error vs fathers),Abnormality of chromosome segregation,GCST009707,19:57070815
rs4649043-<b>?</b>,3 x 10-6,,'-,2.173913,'-,[NR],"MIR4425, RUNX3",Maternal nondisjunction of chromosome 21 (MI error vs fathers),Abnormality of chromosome segregation,GCST009707,1:25015765
rs437933-<b>?</b>,3 x 10-6,,'-,1.5625,'-,[NR],"RNU6-967P, RNA5SP471",Maternal nondisjunction of chromosome 21 (MI error vs fathers),Abnormality of chromosome segregation,GCST009707,19:31724603
rs16847735-<b>?</b>,4 x 10-6,,'-,1.58,'-,[NR],CLDN18,Maternal nondisjunction of chromosome 21 (MI error vs fathers),Abnormality of chromosome segregation,GCST009707,3:138000428
rs2467011-<b>?</b>,4 x 10-6,,'-,1.49,'-,[NR],SCAF11,Maternal nondisjunction of chromosome 21 (MI error vs fathers),Abnormality of chromosome segregation,GCST009707,12:46061024
rs9442389-<b>?</b>,5 x 10-6,,'-,1.5151515,'-,[NR],AGRN,Maternal nondisjunction of chromosome 21 (MI error vs fathers),Abnormality of chromosome segregation,GCST009707,1:1027633
rs731245-<b>?</b>,7 x 10-6,,'-,1.46,'-,[NR],HTR2A,Maternal nondisjunction of chromosome 21 (MI error vs fathers),Abnormality of chromosome segregation,GCST009707,13:46898131
rs984968-<b>?</b>,7 x 10-6,,'-,1.52,'-,[NR],MACROD2,Maternal nondisjunction of chromosome 21 (MI error vs fathers),Abnormality of chromosome segregation,GCST009707,20:14883012
rs117746305-<b>?</b>,4 x 10-6,,'-,3.45,'-,[NR],FZD3,Maternal nondisjunction of chromosome 21 (MII error vs fathers),Abnormality of chromosome segregation,GCST009706,8:28557066
rs722178-<b>C</b>,6 x 10-6,,'-,'-,0.126 SD units decrease,[0.071-0.181],"GPC5-IT1, GPC5",Growth-regulated protein alpha levels,growth-regulated alpha protein measurement,GCST004457,13:92490109
rs62024303-<b>G</b>,4 x 10-6,,'-,'-,0.3053 SD units increase,[0.17-0.44],NTRK3-AS1,Growth-regulated protein alpha levels,growth-regulated alpha protein measurement,GCST004457,15:88327931
rs1113500-<b>G</b>,2 x 10-6,,'-,'-,0.1174 SD units decrease,[0.07-0.165],LINC02785,Growth-regulated protein alpha levels,growth-regulated alpha protein measurement,GCST004457,1:108052820
rs12075-<b>G</b>,1 x 10-55,,'-,'-,0.3751 SD units decrease,[0.33-0.42],"ACKR1, CADM3-AS1",Growth-regulated protein alpha levels,growth-regulated alpha protein measurement,GCST004457,1:159205564
rs36080575-<b>TA</b>,5 x 10-29,,'-,'-,0.3012 SD units increase,[0.25-0.35],"OR10J7P, OR10J3",Growth-regulated protein alpha levels,growth-regulated alpha protein measurement,GCST004457,1:159317554
rs4656236-<b>G</b>,3 x 10-21,,'-,'-,0.2593 SD units decrease,[0.21-0.31],OR10J1,Growth-regulated protein alpha levels,growth-regulated alpha protein measurement,GCST004457,1:159441185
rs9662662-<b>C</b>,2 x 10-9,,'-,'-,0.1548 SD units decrease,[0.1-0.21],"OR10J5, OR10AE1P",Growth-regulated protein alpha levels,growth-regulated alpha protein measurement,GCST004457,1:159549353
rs34197548-<b>C</b>,9 x 10-6,,'-,'-,0.2938 SD units decrease,[0.17-0.42],"CRPP1, OR10J6P",Growth-regulated protein alpha levels,growth-regulated alpha protein measurement,GCST004457,1:159672969
rs76390238-<b>G</b>,6 x 10-6,,'-,'-,0.6031 SD units decrease,[0.34-0.87],ST6GAL2,Growth-regulated protein alpha levels,growth-regulated alpha protein measurement,GCST004457,2:106885458
rs114262236-<b>G</b>,5 x 10-6,,'-,'-,0.4187 SD units increase,[0.24-0.6],SNED1,Growth-regulated protein alpha levels,growth-regulated alpha protein measurement,GCST004457,2:241070501
rs11715515-<b>C</b>,7 x 10-6,,'-,'-,0.1717 SD units increase,[0.097-0.247],CFAP44,Growth-regulated protein alpha levels,growth-regulated alpha protein measurement,GCST004457,3:113358489
rs508977-<b>G</b>,8 x 10-42,,'-,'-,0.3802 SD units increase,[0.33-0.44],"HNRNPA1P55, CXCL1",Growth-regulated protein alpha levels,growth-regulated alpha protein measurement,GCST004457,4:73896666
rs193055909-<b>G</b>,9 x 10-6,,'-,'-,0.2716 SD units increase,[0.15-0.39],"CXCL5, RN7SL218P",Growth-regulated protein alpha levels,growth-regulated alpha protein measurement,GCST004457,4:74002748
rs75078633-<b>C</b>,7 x 10-7,,'-,'-,0.9114 SD units decrease,[0.55-1.27],MTHFD2L,Growth-regulated protein alpha levels,growth-regulated alpha protein measurement,GCST004457,4:74167233
rs17137580-<b>G</b>,8 x 10-6,,'-,'-,0.3465 SD units increase,[0.19-0.5],PGGT1B,Growth-regulated protein alpha levels,growth-regulated alpha protein measurement,GCST004457,5:115252936
rs185768063-<b>G</b>,1 x 10-7,,'-,'-,0.3998 SD units decrease,[0.25-0.55],ATXN1,Growth-regulated protein alpha levels,growth-regulated alpha protein measurement,GCST004457,6:16494752
rs114991247-<b>C</b>,8 x 10-6,,'-,'-,0.2092 SD units increase,[0.12-0.3],"HLA-DRB1, HLA-DQA1",Growth-regulated protein alpha levels,growth-regulated alpha protein measurement,GCST004457,6:32615727
rs118158560-<b>G</b>,3 x 10-6,,'-,'-,0.2703 SD units decrease,[0.15-0.39],"STARD3NL, SFRP4",Growth-regulated protein alpha levels,growth-regulated alpha protein measurement,GCST004457,7:38107008
rs113692724-<b>G</b>,4 x 10-6,,'-,'-,0.7235 SD units decrease,[0.42-1.03],CDK14,Growth-regulated protein alpha levels,growth-regulated alpha protein measurement,GCST004457,7:90621328
rs188345231-<b>C</b>,4 x 10-6,,'-,'-,0.623 SD units decrease,[0.36-0.88],GPAT4,Growth-regulated protein alpha levels,growth-regulated alpha protein measurement,GCST004457,8:41579831
rs185085487-<b>C</b>,3 x 10-6,,'-,'-,0.4988 SD units decrease,[0.29-0.71],"MTCO2P4, LINC01181",Growth-regulated protein alpha levels,growth-regulated alpha protein measurement,GCST004457,8:103117425
rs2422841-<b>G</b>,5 x 10-6,,'-,'-,0.1657 SD units increase,[0.095-0.236],"RN7SL555P, UBOX5-AS1",Growth-regulated protein alpha levels,growth-regulated alpha protein measurement,GCST004457,20:3099706
rs78653452-<b>G</b>,1 x 10-6,,'-,'-,0.7362 SD units increase,[0.43-1.04],PAK5,Growth-regulated protein alpha levels,growth-regulated alpha protein measurement,GCST004457,20:9781407
rs2836049-<b>C</b>,7 x 10-6,,'-,'-,0.1896 SD units decrease,[0.11-0.27],KCNJ6,Growth-regulated protein alpha levels,growth-regulated alpha protein measurement,GCST004457,21:37912334
rs140734053-<b>G</b>,4 x 10-6,,'-,'-,0.7257 SD units decrease,[0.42-1.03],"RPL26P28, UCN3",Growth-regulated protein alpha levels,growth-regulated alpha protein measurement,GCST004457,10:5359496
rs74544699-<b>G</b>,4 x 10-11,(Conditioned on rs508977),'-,'-,0.563 SD units increase,'-,"PF4V1, CXCL1",Growth-regulated protein alpha levels,growth-regulated alpha protein measurement,GCST004457,4:73868964
rs3117600-<b>G</b>,3 x 10-120,(Growth-regulated alpha protein),0.2966867,'-,1.013 unit increase,[0.94-1.09],"PF4V1, CXCL1",Blood protein levels,growth-regulated alpha protein measurement,GCST004365,4:73866095
rs16845091-<b>T</b>,2 x 10-39,(Growth-regulated alpha protein),0.05466399,'-,1.237 unit increase,[1.06-1.41],"CXCL1, HNRNPA1P55",Blood protein levels,growth-regulated alpha protein measurement,GCST004365,4:73893084
rs74544699-<b>A</b>,1 x 10-30,,0.95,'-,0.45 unit decrease,'-,"PF4V1, CXCL1",Blood protein levels in cardiovascular risk,growth-regulated alpha protein measurement,GCST009731,4:73868964
rs11710456-<b>A</b>,7 x 10-42,,0.29,'-,'-,'-,ST6GAL1,IgG monosialylation phenotypes (multivariate analysis),IgG monosialylation measurement,GCST004932,3:187008099
rs11847263-<b>G</b>,6 x 10-15,,0.35,'-,'-,'-,"PTBP1P, MIR4708",IgG monosialylation phenotypes (multivariate analysis),IgG monosialylation measurement,GCST004932,14:65308977
rs35590487-<b>T</b>,1 x 10-12,,0.23,'-,'-,'-,"TMEM121, TEDC1",IgG monosialylation phenotypes (multivariate analysis),IgG monosialylation measurement,GCST004932,14:105523262
rs11710456-<b>A</b>,2 x 10-13,,0.29,'-,'-,'-,ST6GAL1,IgG disialylation phenotypes (multivariate analysis),IgG disialylation measurement,GCST004931,3:187008099
rs2186369-<b>G</b>,1 x 10-7,,0.13,'-,'-,'-,SMARCB1,IgG disialylation phenotypes (multivariate analysis),IgG disialylation measurement,GCST004931,22:23828809
rs909674-<b>A</b>,4 x 10-14,,0.78,'-,'-,'-,MGAT3,IgG disialylation phenotypes (multivariate analysis),IgG disialylation measurement,GCST004931,22:39463164
rs6421315-<b>C</b>,3 x 10-7,,0.39,'-,'-,'-,IKZF1,IgG disialylation phenotypes (multivariate analysis),IgG disialylation measurement,GCST004931,7:50315611
rs8013055-<b>A</b>,1 x 10-12,,0.22,'-,'-,'-,"TMEM121, TEDC1",IgG bisecting N-acetyl glucosamine phenotypes (multivariate analysis),IgG bisecting N-acetyl glucosamine measurement,GCST004928,14:105524283
rs11710456-<b>A</b>,2 x 10-24,,0.29,'-,'-,'-,ST6GAL1,IgG bisecting N-acetyl glucosamine phenotypes (multivariate analysis),IgG bisecting N-acetyl glucosamine measurement,GCST004928,3:187008099
rs909674-<b>A</b>,4 x 10-10,,0.78,'-,'-,'-,MGAT3,IgG bisecting N-acetyl glucosamine phenotypes (multivariate analysis),IgG bisecting N-acetyl glucosamine measurement,GCST004928,22:39463164
rs2186369-<b>G</b>,4 x 10-11,,0.13,'-,'-,'-,SMARCB1,IgG bisecting N-acetyl glucosamine phenotypes (multivariate analysis),IgG bisecting N-acetyl glucosamine measurement,GCST004928,22:23828809
rs6421315-<b>C</b>,3 x 10-6,,0.39,'-,'-,'-,IKZF1,IgG bisecting N-acetyl glucosamine phenotypes (multivariate analysis),IgG bisecting N-acetyl glucosamine measurement,GCST004928,7:50315611
rs11847263-<b>G</b>,1 x 10-17,,0.35,'-,'-,'-,"PTBP1P, MIR4708",IgG monogalactosylation phenotypes (multivariate analysis),IgG monogalactosylation measurement,GCST004924,14:65308977
rs2186369-<b>G</b>,1 x 10-12,,0.13,'-,'-,'-,SMARCB1,IgG monogalactosylation phenotypes (multivariate analysis),IgG monogalactosylation measurement,GCST004924,22:23828809
