Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location
rs59574136-<b>T</b>,7 x 10-16,,'-,1.08,'-,[1.06-1.11],MAD1L1,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,7:1996825
rs149979052-<b>?</b>,7 x 10-14,,'-,1.1235955,'-,[1.09-1.15],PSORS1C1,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:31137370
rs115682897-<b>?</b>,7 x 10-14,,'-,1.1111112,'-,[1.09-1.14],"MTCO3P1, HLA-DQB3",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32725517
rs185717927-<b>C</b>,7 x 10-13,,'-,1.23,'-,[1.16-1.31],"HLA-DRB1, HLA-DRB6",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32568724
rs113205291-<b>A</b>,7 x 10-12,,'-,1.11,'-,[1.08-1.14],"HLA-H, HLA-T",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:29894844
rs149915948-<b>?</b>,7 x 10-11,,'-,1.098901,'-,[1.08-1.14],ATAT1,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:30639723
rs17843707-<b>T</b>,7 x 10-11,,'-,1.14,'-,[1.09-1.18],"HLA-DQA1, HLA-DQB1",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32654605
rs116593970-<b>?</b>,7 x 10-10,,'-,1.0752687,'-,[1.05-1.1],HLA-DQA2,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32742213
rs4523957-<b>T</b>,7 x 10-10,,'-,1.07,'-,[1.04-1.09],SRR,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,17:2305605
rs191239160-<b>?</b>,7 x 10-9,,'-,1.0752687,'-,[1.05-1.1],HLA-DRB6,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32558215
rs301798-<b>?</b>,7 x 10-9,,'-,1.0638298,'-,[1.04-1.09],"RERE, RERE-AS1",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,1:8428505
rs10211550-<b>?</b>,7 x 10-9,,'-,1.0638298,'-,[1.04-1.09],"MOB4, HSPE1-MOB4",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,2:197518575
rs9607782-<b>A</b>,9 x 10-9,,'-,1.07,'-,[1.04-1.09],EP300-AS1,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,22:41191552
rs151267808-<b>T</b>,1 x 10-22,,'-,1.24,'-,[1.19-1.30],"HLA-H, HCP5B",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:29882943
rs7746199-<b>?</b>,1 x 10-20,,'-,1.1363636,'-,[1.1-1.16],POM121L2,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:27293545
rs115123779-<b>?</b>,1 x 10-17,,'-,1.1494253,'-,[1.11-1.18],LINC02829,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:29510044
rs115960997-<b>?</b>,1 x 10-11,,'-,1.098901,'-,[1.08-1.14],"HLA-A, HLA-U",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:29934332
rs1793889-<b>?</b>,1 x 10-11,,'-,1.0869565,'-,[1.06-1.11],"HLA-C, HCG27",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:31254404
rs142790902-<b>T</b>,1 x 10-11,,'-,1.22,'-,[1.15-1.29],HLA-DRB1,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32582137
rs145501595-<b>?</b>,1 x 10-10,,'-,1.0869565,'-,[1.06-1.12],OR11A1,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:29445191
rs4642619-<b>A</b>,1 x 10-10,,'-,1.08,'-,[1.06-1.11],'-,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,8:110475239
rs2910032-<b>?</b>,1 x 10-9,,'-,1.0638298,'-,[1.04-1.09],LINC01470,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,5:153160794
rs9270074-<b>T</b>,1 x 10-9,,'-,1.08,'-,[1.05-1.11],HLA-DRB1,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32586352
rs35131895-<b>?</b>,1 x 10-8,,'-,1.0638298,'-,[1.04-1.09],KDM3B,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,5:138413188
rs1977199-<b>A</b>,1 x 10-8,,'-,1.07,'-,[1.04-1.09],BTN2A1,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:26466161
rs4380187-<b>A</b>,7 x 10-9,,'-,1.06,'-,[1.04-1.08],ZNF804A,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,2:184947213
rs184538485-<b>A</b>,7 x 10-9,,'-,1.08,'-,[1.05-1.10],HLA-DRB5,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32522589
rs75782365-<b>T</b>,8 x 10-24,,'-,1.21,'-,[1.16-1.25],BTN3A1,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:26408323
rs114115252-<b>?</b>,8 x 10-20,,'-,1.1627907,'-,[1.12-1.2],SFTA2,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:30931418
rs1024582-<b>A</b>,8 x 10-14,,'-,1.08,'-,[1.06-1.10],CACNA1C,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,12:2293080
rs2851447-<b>?</b>,8 x 10-12,,'-,1.0752687,'-,[1.05-1.1],MPHOSPH9,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,12:123180566
rs1150688-<b>T</b>,8 x 10-11,,'-,1.07,'-,[1.05-1.09],"TOB2P1, ZNF192P2",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:28195002
rs189600472-<b>T</b>,8 x 10-11,,'-,1.12,'-,[1.08-1.16],HLA-DRB5,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32526320
rs169738-<b>?</b>,8 x 10-10,,'-,1.0638298,'-,[1.04-1.09],GGNBP1,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:33569769
rs115625073-<b>T</b>,9 x 10-14,,'-,1.11,'-,[1.08-1.14],"HCG4B, MCCD1P1",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:29924456
rs12954356-<b>?</b>,9 x 10-10,,'-,1.0869565,'-,[1.05-1.11],TCF4,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,18:55586179
rs7907645-<b>T</b>,9 x 10-10,,'-,1.12,'-,[1.08-1.16],"TRIM8, ARL3",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,10:102664043
rs10520163-<b>T</b>,9 x 10-9,,'-,1.06,'-,[1.04-1.08],CLCN3,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,4:169705401
rs114810457-<b>A</b>,5 x 10-10,,'-,1.08,'-,[1.05-1.10],PBX2,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32186508
rs17194490-<b>T</b>,5 x 10-10,,'-,1.09,'-,[1.06-1.12],CNTN4,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,3:2506102
rs145470632-<b>A</b>,5 x 10-10,,'-,1.12,'-,[1.08-1.16],HLA-DRB5,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32525469
rs9267057-<b>?</b>,5 x 10-9,,'-,1.1627907,'-,[1.1-1.22],"MICA, LINC01149",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:31429613
rs4309187-<b>?</b>,5 x 10-9,,'-,1.0638298,'-,[1.04-1.09],DRD2,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,11:113541721
rs149544854-<b>?</b>,5 x 10-9,,'-,1.0638298,'-,[1.04-1.09],"MSH5-SAPCD1, MSH5",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:31755003
rs116502302-<b>A</b>,5 x 10-9,,'-,1.08,'-,[1.05-1.11],"MUC21, MUC22",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:31005088
rs191269336-<b>A</b>,5 x 10-9,,'-,1.09,'-,[1.06-1.12],HLA-DRB5,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32521819
rs78696503-<b>?</b>,5 x 10-8,,'-,1.0752687,'-,[1.05-1.11],"RNU7-147P, SATB2",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,2:199194489
rs9292918-<b>?</b>,5 x 10-8,,'-,1.0638298,'-,[1.04-1.1],HCN1,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,5:45300933
rs9368481-<b>?</b>,5 x 10-8,,'-,1.0638298,'-,[1.04-1.09],LINC00240,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:26993982
rs148820910-<b>?</b>,5 x 10-8,,'-,1.0638298,'-,[1.04-1.08],"LYPLA2P1, MYL12BP3",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:33343402
rs7837860-<b>?</b>,5 x 10-8,,'-,1.0638298,'-,[1.04-1.09],MMP16,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,8:88322031
rs7521492-<b>A</b>,5 x 10-8,,'-,1.06,'-,[1.04-1.08],'-,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,1:163758686
rs7129727-<b>A</b>,5 x 10-8,,'-,1.06,'-,[1.04-1.08],TMX2,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,11:57717188
rs4904167-<b>T</b>,5 x 10-8,,'-,1.06,'-,[1.04-1.08],MTCYBP27,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,14:84234400
rs7752643-<b>C</b>,5 x 10-8,,'-,1.06,'-,[1.03-1.08],SNAP91,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:83570556
rs190065944-<b>A</b>,5 x 10-8,,'-,1.07,'-,[1.05-1.10],CHRNA5,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,15:78567268
rs72986630-<b>T</b>,5 x 10-8,,'-,1.14,'-,[1.09-1.20],ZNF823,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,19:11738921
rs115707823-<b>?</b>,6 x 10-18,,'-,1.1904762,'-,[1.14-1.23],"MICC, UBQLN1P1",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:30374976
rs116633139-<b>?</b>,6 x 10-18,,'-,1.1627907,'-,[1.12-1.2],"MTCO3P1, HLA-DQB1",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32700133
rs2007044-<b>?</b>,6 x 10-14,,'-,1.0752687,'-,[1.05-1.1],CACNA1C,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,12:2235794
rs144660248-<b>?</b>,6 x 10-13,,'-,1.1764705,'-,[1.12-1.23],HLA-DRB1,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32583926
rs13218591-<b>T</b>,6 x 10-13,,'-,1.08,'-,[1.06-1.10],BTN3A2,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:26376604
rs114455101-<b>T</b>,6 x 10-13,,'-,1.15,'-,[1.11-1.20],HLA-DRB9,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32465853
rs353547-<b>?</b>,4 x 10-8,,'-,1.0526316,'-,[1.03-1.08],TWF2,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,3:52234850
rs880446-<b>A</b>,4 x 10-8,,'-,1.06,'-,[1.04-1.09],"PPDPF, EEF1A2",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,20:63501824
rs2115780-<b>A</b>,4 x 10-8,,'-,1.06,'-,[1.04-1.08],RFT1,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,3:53108964
rs114277634-<b>A</b>,4 x 10-8,,'-,1.06,'-,[1.04-1.08],HCP5,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:31474954
rs140849564-<b>A</b>,4 x 10-8,,'-,1.07,'-,[1.05-1.10],HLA-DRB5,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32522830
rs76994193-<b>A</b>,4 x 10-8,,'-,1.09,'-,[1.06-1.12],MEF2C-AS1,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,5:89131520
rs114875775-<b>A</b>,4 x 10-8,,'-,1.13,'-,[1.08-1.17],HLA-DRB5,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32521255
rs9348739-<b>?</b>,5 x 10-17,,'-,1.1363636,'-,[1.1-1.16],GUSBP2,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:26955320
rs116427960-<b>?</b>,5 x 10-16,,'-,1.1363636,'-,[1.1-1.16],"LINC02571, HLA-B",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:31351449
rs114963521-<b>?</b>,5 x 10-15,,'-,1.1494253,'-,[1.11-1.19],HCG20,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:30791080
rs140502984-<b>T</b>,5 x 10-15,,'-,1.13,'-,[1.10-1.17],MICB-DT,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:31481775
rs144911693-<b>?</b>,5 x 10-14,,'-,1.0869565,'-,[1.06-1.11],"RPSAP2, LINC00533",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:28691630
rs145076523-<b>?</b>,5 x 10-13,,'-,1.098901,'-,[1.06-1.12],"FKBPL, PRRT1",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32147408
rs55661361-<b>?</b>,5 x 10-13,,'-,1.0752687,'-,[1.05-1.1],NRGN,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,11:124744061
rs911186-<b>A</b>,5 x 10-13,,'-,1.09,'-,[1.07-1.12],"MIR3143, RPL10P2",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:27182820
rs144304366-<b>T</b>,5 x 10-13,,'-,1.11,'-,[1.08-1.15],"HLA-A, HLA-U",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:29936216
rs186229361-<b>T</b>,5 x 10-12,,'-,1.15,'-,[1.11-1.20],HLA-DRB9,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32468178
rs114204022-<b>?</b>,5 x 10-11,,'-,1.098901,'-,[1.06-1.12],"MICD, HCG9",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:29972902
rs115165987-<b>?</b>,5 x 10-11,,'-,1.098901,'-,[1.06-1.12],"TSBP1-AS1, NOTCH4",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32239404
rs9636107-<b>?</b>,5 x 10-11,,'-,1.0638298,'-,[1.04-1.09],TCF4,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,18:55532886
rs41563-<b>A</b>,5 x 10-11,,'-,1.07,'-,[1.05-1.09],SRPK2,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,7:105212207
rs1498232-<b>T</b>,5 x 10-10,,'-,1.07,'-,[1.05-1.09],LINC01648,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,1:29961104
rs8042374-<b>A</b>,5 x 10-10,,'-,1.07,'-,[1.05-1.10],CHRNA3,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,15:78615690
rs142520578-<b>A</b>,5 x 10-10,,'-,1.07,'-,[1.05-1.09],EHMT2,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:31894038
rs114771361-<b>A</b>,5 x 10-10,,'-,1.07,'-,[1.05-1.10],MTCO3P1,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32706552
rs180778602-<b>?</b>,4 x 10-12,,'-,1.1494253,'-,[1.1-1.19],"RNU1-61P, HLA-DRB5",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32534622
rs707939-<b>A</b>,4 x 10-12,,'-,1.07,'-,[1.05-1.09],"MSH5-SAPCD1, MSH5",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:31758911
rs2760981-<b>?</b>,4 x 10-11,,'-,1.0752687,'-,[1.05-1.1],"HLA-DRB1, HLA-DQA1",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32597688
rs116067082-<b>A</b>,4 x 10-11,,'-,1.07,'-,[1.05-1.10],"HLA-C, HCG27",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:31222761
rs142601889-<b>T</b>,4 x 10-11,,'-,1.1,'-,[1.07-1.13],"NOTCH4, TSBP1-AS1",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32228798
rs147976543-<b>A</b>,4 x 10-11,,'-,1.1,'-,[1.07-1.13],"HLA-DRB6, HLA-DRB1",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32566867
rs116254153-<b>T</b>,4 x 10-11,,'-,1.11,'-,[1.07-1.14],"TSBP1-AS1, TSBP1",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32371870
rs12826178-<b>?</b>,4 x 10-10,,'-,1.1494253,'-,[1.1-1.2],"NXPH4, SHMT2",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,12:57228588
rs2237234-<b>?</b>,4 x 10-10,,'-,1.0752687,'-,[1.05-1.1],BTN2A2,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:26391166
rs11210892-<b>?</b>,4 x 10-10,,'-,1.0638298,'-,[1.04-1.09],"PTPRF, KDM4A",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,1:43634413
rs8054556-<b>?</b>,4 x 10-10,,'-,1.0638298,'-,[1.04-1.09],TMEM219,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,16:29946895
rs67756423-<b>A</b>,4 x 10-10,,'-,1.08,'-,[1.05-1.10],TSNARE1,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,8:142252164
rs17659437-<b>?</b>,4 x 10-9,,'-,1.0869565,'-,[1.05-1.12],"BRINP2, LINC01645",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,1:177337251
rs11641947-<b>?</b>,4 x 10-9,,'-,1.0869565,'-,[1.05-1.11],"SLC38A7, CNOT1",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,16:58636004
rs139099016-<b>?</b>,4 x 10-9,,'-,1.0869565,'-,[1.05-1.11],"DHFRP2, HLA-B",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:31361514
rs72687362-<b>?</b>,4 x 10-9,,'-,1.0752687,'-,[1.05-1.1],TSNARE1,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,8:142276955
rs57709857-<b>?</b>,4 x 10-9,,'-,1.0752687,'-,[1.05-1.1],FGFR1,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,8:38432906
rs11210195-<b>?</b>,4 x 10-9,,'-,1.0638298,'-,[1.04-1.08],"RN7SKP19, LINC01360",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,1:73283600
rs3020736-<b>?</b>,4 x 10-9,,'-,1.0638298,'-,[1.04-1.09],CYP2D7,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,22:42141117
rs12592967-<b>T</b>,4 x 10-9,,'-,1.06,'-,[1.04-1.08],'-,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,15:61578744
rs5995756-<b>T</b>,4 x 10-9,,'-,1.06,'-,[1.04-1.08],CACNA1I,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,22:39604308
rs385492-<b>T</b>,4 x 10-9,,'-,1.06,'-,[1.04-1.08],"ZFP57, ZDHHC20P1",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:29681770
rs115443066-<b>A</b>,4 x 10-9,,'-,1.08,'-,[1.05-1.11],HLA-DQA1,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32646583
rs7122181-<b>?</b>,4 x 10-8,,'-,1.0526316,'-,[1.03-1.08],MTND4LP18,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,11:81491868
rs221902-<b>?</b>,4 x 10-8,,'-,1.0526316,'-,[1.04-1.08],PCNX1,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,14:71134362
rs115963308-<b>?</b>,3 x 10-8,,'-,1.0752687,'-,[1.04-1.1],NOTCH4,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32223264
rs149961934-<b>?</b>,3 x 10-8,,'-,1.0752687,'-,[1.04-1.1],HLA-DRB5,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32520992
rs61847307-<b>?</b>,3 x 10-8,,'-,1.0638298,'-,[1.04-1.09],PRKG1,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,10:52184682
rs146827975-<b>?</b>,3 x 10-8,,'-,1.0638298,'-,[1.04-1.09],PBX2,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32185632
rs1339227-<b>?</b>,3 x 10-8,,'-,1.0638298,'-,[1.04-1.08],RIMS1,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:72445999
rs36350-<b>?</b>,3 x 10-8,,'-,1.0526316,'-,[1.03-1.08],RGS6,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,14:71920923
rs7432375-<b>?</b>,3 x 10-8,,'-,1.0526316,'-,[1.03-1.08],STAG1,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,3:136569563
rs28758902-<b>T</b>,3 x 10-8,,'-,1.06,'-,[1.04-1.08],"LINC01415, TCF4",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,18:55740956
rs760648-<b>A</b>,3 x 10-8,,'-,1.06,'-,[1.04-1.08],TCF20,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,22:42175022
rs427691-<b>A</b>,3 x 10-8,,'-,1.06,'-,[1.04-1.09],"KRT18P42, MAN2A1-DT",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,5:109678809
rs2293751-<b>A</b>,3 x 10-8,,'-,1.06,'-,[1.04-1.08],"C2-AS1, C2",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:31940060
rs182087722-<b>A</b>,3 x 10-8,,'-,1.09,'-,[1.06-1.13],ZSCAN16-AS1,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:28044305
rs73416724-<b>A</b>,3 x 10-8,,'-,1.09,'-,[1.06-1.13],"ZNF318, ABCC10",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:43370064
rs61884307-<b>C</b>,3 x 10-8,,'-,1.1,'-,[1.06-1.13],F2,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,11:46733838
rs141342723-<b>T</b>,4 x 10-24,,'-,1.2,'-,[1.16-1.24],"LINC01012, RPL8P1",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:27654305
rs114276265-<b>?</b>,4 x 10-16,,'-,1.098901,'-,[1.08-1.12],"HLA-C, HCG27",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:31219298
rs9269271-<b>T</b>,4 x 10-15,,'-,1.11,'-,[1.08-1.14],"HLA-DRB6, HLA-DRB1",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32571330
rs7752195-<b>?</b>,4 x 10-14,,'-,1.1627907,'-,[1.12-1.22],"CARMIL1, CMAHP",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:25418866
rs115497191-<b>?</b>,4 x 10-14,,'-,1.1627907,'-,[1.12-1.22],HLA-DMB,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32936262
rs116676919-<b>?</b>,4 x 10-14,,'-,1.1494253,'-,[1.11-1.19],"TRIM31-AS1, TRIM31",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:30112719
rs11191582-<b>?</b>,4 x 10-14,,'-,1.1363636,'-,[1.1-1.18],NT5C2,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,10:103153896
rs115344853-<b>A</b>,4 x 10-14,,'-,1.12,'-,[1.08-1.15],NOTCH4,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32197667
rs9274299-<b>?</b>,4 x 10-13,,'-,1.1111112,'-,[1.08-1.14],HLA-DQB1,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32664181
rs138984909-<b>A</b>,4 x 10-13,,'-,1.14,'-,[1.10-1.19],HLA-DRB9,Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32466042
rs114882497-<b>T</b>,2 x 10-16,,'-,1.13,'-,[1.10-1.17],"HLA-DRA, TSBP1-AS1",Autism spectrum disorder or schizophrenia,"schizophrenia, autism spectrum disorder",GCST004521,6:32423415
