Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location
rs9787369-<b>T</b>,5 x 10-12,,NR,'-,0.0482 unit increase,[0.034-0.062],"DUSP12, RN7SL466P",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,1:161739343
rs34848455-<b>G</b>,7 x 10-12,,NR,'-,0.0167 unit decrease,[0.012-0.021],"PLEKHH2, Y_RNA",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,2:43633475
rs10048745-<b>A</b>,5 x 10-12,,NR,'-,0.019 unit increase,[0.014-0.024],ARHGAP25,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,2:68735005
rs2866152-<b>C</b>,2 x 10-12,,NR,'-,0.0196 unit increase,[0.014-0.025],ADH1B,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,4:99329910
rs252761-<b>T</b>,1 x 10-12,,NR,'-,0.0173 unit increase,[0.013-0.022],AP3B1,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,5:78084899
rs116563858-<b>C</b>,5 x 10-12,,NR,'-,0.0809 unit increase,[0.058-0.104],"SPTLC1P2, HNRNPA1P58",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,6:23944351
rs114754605-<b>C</b>,2 x 10-12,,NR,'-,0.1097 unit increase,[0.079-0.14],GPLD1,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,6:24486941
rs16889440-<b>T</b>,3 x 10-12,,NR,'-,0.0246 unit decrease,[0.018-0.031],KIAA0319,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,6:24544739
rs76124971-<b>A</b>,4 x 10-10,,NR,'-,0.0335 unit decrease,[0.023-0.044],SAMD12-AS1,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,8:118816410
rs3134079-<b>C</b>,7 x 10-10,,NR,'-,0.0174 unit decrease,[0.012-0.023],SAMD12-AS1,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,8:118827611
rs2450058-<b>C</b>,2 x 10-10,,NR,'-,0.0187 unit increase,[0.013-0.025],COLEC10,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,8:119067005
rs2980874-<b>A</b>,2 x 10-10,,NR,'-,0.0156 unit decrease,[0.011-0.02],TRIB1,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,8:125432546
rs117993921-<b>T</b>,4 x 10-10,,NR,'-,0.0534 unit increase,[0.037-0.07],RALGDS,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,9:133131462
rs756770-<b>A</b>,8 x 10-10,,NR,'-,0.0263 unit increase,[0.018-0.035],ADAMTSL2,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,9:133533736
rs79861802-<b>C</b>,2 x 10-10,,NR,'-,0.0417 unit decrease,[0.029-0.055],MYO3A,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,10:26194337
rs2842280-<b>G</b>,1 x 10-10,,NR,'-,0.0589 unit decrease,[0.041-0.077],EGR2,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,10:63000770
rs117472339-<b>T</b>,7 x 10-10,,NR,'-,0.0386 unit increase,[0.026-0.051],RNU6-543P,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,10:63064547
rs7906688-<b>G</b>,5 x 10-10,,NR,'-,0.0471 unit increase,[0.032-0.062],"JMJD1C, NRBF2",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,10:63158815
rs116999194-<b>A</b>,5 x 10-10,,NR,'-,0.0478 unit decrease,[0.033-0.063],JMJD1C,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,10:63485734
rs116963410-<b>C</b>,1 x 10-10,,NR,'-,0.0506 unit increase,[0.035-0.066],JMJD1C,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,10:63505880
rs2495726-<b>C</b>,3 x 10-10,,NR,'-,0.0206 unit increase,[0.014-0.027],"Metazoa_SRP, HIF1AN",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,10:100602786
rs11191238-<b>T</b>,5 x 10-10,,NR,'-,0.0247 unit increase,[0.017-0.033],"ELOVL3, NOLC1",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,10:102193181
rs412334-<b>T</b>,2 x 10-10,,NR,'-,0.0208 unit decrease,[0.014-0.027],TMEM258,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,11:61792789
rs74734297-<b>A</b>,6 x 10-10,,NR,'-,0.0632 unit decrease,[0.043-0.083],"RPUSD4, NAP1L1P1",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,11:126128134
rs4871601-<b>G</b>,9 x 10-13,,NR,'-,0.0358 unit increase,[0.026-0.046],TRIB1,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,8:125459335
rs11781960-<b>C</b>,2 x 10-13,,NR,'-,0.0566 unit decrease,[0.042-0.072],TRIB1,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,8:125464874
rs2721188-<b>T</b>,5 x 10-13,,NR,'-,0.0177 unit increase,[0.013-0.023],TONSL,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,8:144440316
rs7040564-<b>T</b>,9 x 10-13,,NR,'-,0.0282 unit decrease,[0.02-0.036],"OBP2B, GBGT1",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,9:133164549
rs73284446-<b>G</b>,5 x 10-13,,NR,'-,0.0264 unit decrease,[0.019-0.034],RNU6-543P,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,10:63059111
rs34736861-<b>T</b>,4 x 10-13,,NR,'-,0.0463 unit decrease,[0.034-0.059],JMJD1C,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,10:63282094
rs41274082-<b>T</b>,4 x 10-13,,NR,'-,0.0534 unit increase,[0.039-0.068],REEP3,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,10:63621521
rs74942995-<b>C</b>,1 x 10-13,,NR,'-,0.0268 unit increase,[0.02-0.034],"PKD2L1, SCD",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,10:100345873
rs17696674-<b>A</b>,4 x 10-13,,NR,'-,0.0307 unit decrease,[0.022-0.039],FBXW4,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,10:101655306
rs2276312-<b>G</b>,7 x 10-13,,NR,'-,0.0267 unit decrease,[0.019-0.034],RPUSD4,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,11:126204297
rs78599054-<b>A</b>,3 x 10-13,,NR,'-,0.07 unit decrease,[0.051-0.089],FAM118B,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,11:126229943
rs79327334-<b>G</b>,2 x 10-13,,NR,'-,0.0948 unit increase,[0.07-0.12],FAM118B,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,11:126231716
rs11066301-<b>G</b>,3 x 10-13,,NR,'-,0.0178 unit increase,[0.013-0.023],PTPN11,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,12:112433568
rs1169282-<b>T</b>,1 x 10-13,,NR,'-,0.0551 unit increase,[0.041-0.07],HNF1A,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,12:120982627
rs56225285-<b>G</b>,2 x 10-13,,NR,'-,0.0192 unit increase,[0.014-0.024],LINC01220,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,14:75318019
rs375372-<b>G</b>,2 x 10-13,,NR,'-,0.0179 unit increase,[0.013-0.023],"ALDH1A2, LIPC",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,15:58424416
rs9928327-<b>T</b>,8 x 10-13,,NR,'-,0.0306 unit decrease,[0.022-0.039],"CASKIN1, MLST8",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,16:2200232
rs255052-<b>A</b>,1 x 10-13,,NR,'-,0.0254 unit increase,[0.019-0.032],"DPEP2, DUS2",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,16:67991092
rs35634464-<b>A</b>,1 x 10-13,,NR,'-,0.021 unit increase,[0.016-0.026],SLC16A11,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,17:7043240
rs8103733-<b>T</b>,1 x 10-13,,NR,'-,0.0292 unit increase,[0.022-0.037],GPATCH1,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,19:33113625
rs72654472-<b>T</b>,1 x 10-13,,NR,'-,0.0557 unit increase,[0.041-0.07],"APOE, APOC1",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,19:44911135
rs117080418-<b>A</b>,8 x 10-10,,NR,'-,0.0755 unit increase,[0.051-0.1],FCGRT,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,19:49521951
rs11591-<b>T</b>,5 x 10-10,,NR,'-,0.0194 unit increase,[0.013-0.025],DDRGK1,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,20:3190691
rs928202-<b>G</b>,3 x 10-10,,NR,'-,0.0155 unit decrease,[0.011-0.02],CASC20,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,20:6489618
rs6080303-<b>A</b>,5 x 10-10,,NR,'-,0.0172 unit increase,[0.012-0.023],"KIF16B, RPLP0P1",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,20:16573901
rs6050424-<b>G</b>,9 x 10-10,,NR,'-,0.0168 unit decrease,[0.012-0.022],ENTPD6,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,20:25197351
rs6123756-<b>C</b>,3 x 10-10,,NR,'-,0.0152 unit increase,[0.01-0.02],LINC01742,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,20:57981090
rs11301702-<b>A</b>,5 x 10-10,,NR,'-,0.0169 unit decrease,[0.012-0.022],MICAL3,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,22:17993839
rs10854810-<b>T</b>,2 x 10-10,,NR,'-,0.0166 unit decrease,[0.012-0.022],ZNRF3,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,22:28979038
chr1:205744218-<b>T</b>,2 x 10-9,,NR,'-,0.0218 unit increase,[0.015-0.029],'-,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,Mapping not available
rs113645786-<b>T</b>,1 x 10-9,,NR,'-,0.0343 unit increase,[0.023-0.045],EIF4G3,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,1:21066191
rs114426439-<b>C</b>,4 x 10-9,,NR,'-,0.0365 unit increase,[0.024-0.049],"RAP1GAP, LINC02596",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,1:21594894
rs141127873-<b>T</b>,4 x 10-9,,NR,'-,0.0696 unit decrease,[0.046-0.093],RAP1GAP,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,1:21649796
rs333193-<b>G</b>,4 x 10-9,,NR,'-,0.0242 unit increase,[0.016-0.032],USP48,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,1:21751022
rs114015043-<b>T</b>,2 x 10-9,,NR,'-,0.1092 unit decrease,[0.074-0.145],"HSPG2, LDLRAD2",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,1:21823637
rs41307777-<b>A</b>,1 x 10-9,,NR,'-,0.0531 unit decrease,[0.036-0.07],ZBTB40,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,1:22529321
rs56218493-<b>T</b>,2 x 10-9,,NR,'-,0.024 unit increase,[0.016-0.032],EPHA8,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,1:22576279
rs59397164-<b>A</b>,2 x 10-9,,NR,'-,0.0149 unit decrease,[0.01-0.0198],MAN1A2,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,1:117415665
rs514230-<b>T</b>,2 x 10-9,,NR,'-,0.0144 unit increase,[0.0097-0.0191],"LINC00184, LINC01132",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,1:234722850
rs76476582-<b>T</b>,1 x 10-9,,NR,'-,0.032 unit increase,[0.022-0.042],SNX17,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,2:27371530
rs736377-<b>T</b>,2 x 10-9,,NR,'-,0.0157 unit decrease,[0.011-0.021],TTC7A,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,2:46998752
rs16839065-<b>T</b>,1 x 10-9,,NR,'-,0.0223 unit increase,[0.015-0.03],"RN7SL753P, NOP58",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,2:202308774
rs62193221-<b>C</b>,1 x 10-9,,NR,'-,0.0199 unit decrease,[0.013-0.026],FARP2,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,2:241415217
rs730566-<b>A</b>,4 x 10-9,,NR,'-,0.016 unit decrease,[0.011-0.021],"TMA7, ATRIP",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,3:48445644
rs11540353-<b>G</b>,4 x 10-10,,NR,'-,0.023 unit decrease,[0.016-0.03],AAAS,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,12:53315126
rs58338807-<b>A</b>,3 x 10-10,,NR,'-,0.0201 unit increase,[0.014-0.026],NYNRIN,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,14:24405253
rs151291132-<b>G</b>,8 x 10-10,,NR,'-,0.049 unit decrease,[0.033-0.065],EIF3J,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,15:44550012
rs1373655-<b>T</b>,3 x 10-10,,NR,'-,0.0164 unit increase,[0.011-0.021],ALDH1A2,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,15:58319660
rs12438297-<b>G</b>,8 x 10-10,,NR,'-,0.0226 unit increase,[0.015-0.03],SEMA4B,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,15:90213060
rs8063005-<b>A</b>,1 x 10-10,,NR,'-,0.0228 unit decrease,[0.016-0.03],ZNF689,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,16:30606377
rs17666927-<b>A</b>,5 x 10-10,,NR,'-,0.0509 unit increase,[0.035-0.067],DHX38,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,16:72109515
rs9937298-<b>C</b>,9 x 10-10,,NR,'-,0.0169 unit decrease,[0.011-0.022],LINC01229,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,16:79700946
rs147251034-<b>A</b>,5 x 10-10,,NR,'-,0.0919 unit decrease,[0.063-0.121],OSGIN1,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,16:83965960
rs73977632-<b>G</b>,1 x 10-10,,NR,'-,0.0262 unit decrease,[0.018-0.034],EIF5A,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,17:7310260
rs11077558-<b>G</b>,2 x 10-10,,NR,'-,0.0208 unit decrease,[0.014-0.027],WIPI1,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,17:68431861
rs1618130-<b>C</b>,6 x 10-10,,NR,'-,0.0314 unit decrease,[0.021-0.041],"ACTBP9, RPL17P44",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,18:62428967
rs67602344-<b>A</b>,2 x 10-10,,NR,'-,0.0191 unit decrease,[0.013-0.025],ZBTB7A,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,19:4056209
rs74421545-<b>C</b>,6 x 10-10,,NR,'-,0.041 unit increase,[0.028-0.054],FUT6,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,19:5833102
rs4808762-<b>C</b>,1 x 10-10,,NR,'-,0.0169 unit decrease,[0.012-0.022],PDE4C,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,19:18215412
rs2561544-<b>C</b>,9 x 10-10,,NR,'-,0.032 unit increase,[0.022-0.042],NUMBL,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,19:40681432
rs34842714-<b>T</b>,8 x 10-10,,NR,'-,0.0162 unit decrease,[0.011-0.021],CYP2F2P,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,19:40822291
rs34095326-<b>A</b>,1 x 10-10,,NR,'-,0.0259 unit decrease,[0.018-0.034],TOMM40,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,19:44892587
rs147707133-<b>G</b>,3 x 10-10,,NR,'-,0.0619 unit increase,[0.043-0.081],TOMM40,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,19:44895908
rs405697-<b>G</b>,5 x 10-10,,NR,'-,0.0175 unit decrease,[0.012-0.023],TOMM40,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,19:44901434
rs204906-<b>T</b>,1 x 10-10,,NR,'-,0.0429 unit increase,[0.03-0.056],CLPTM1,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,19:44958723
rs117198034-<b>T</b>,8 x 10-10,,NR,'-,0.0507 unit increase,[0.035-0.067],CLPTM1,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,19:44966645
rs919804-<b>T</b>,9 x 10-10,,NR,'-,0.0338 unit increase,[0.023-0.045],SYNGR4,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,19:48365921
rs35457662-<b>C</b>,3 x 10-35,,NR,'-,0.0382 unit decrease,[0.032-0.044],LDLRAD2,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,1:21813401
rs8177376-<b>G</b>,7 x 10-35,,NR,'-,0.034 unit increase,[0.029-0.039],TIRAP,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,11:126293717
rs4420638-<b>G</b>,3 x 10-35,,NR,'-,0.0376 unit decrease,[0.032-0.043],"APOC1, APOC1P1",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,19:44919689
rs10417472-<b>T</b>,9 x 10-35,,NR,'-,0.044 unit decrease,[0.037-0.051],SULT2B1,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,19:48594630
rs640880-<b>G</b>,9 x 10-34,,NR,'-,0.0474 unit increase,[0.04-0.055],"CDA, FAM43B",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,1:20580558
rs114427649-<b>A</b>,1 x 10-34,,NR,'-,0.0707 unit decrease,[0.059-0.082],DCDC2,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,6:24303701
rs72833015-<b>A</b>,3 x 10-34,,NR,'-,0.0609 unit decrease,[0.051-0.071],DCDC2,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,6:24328197
rs35775139-<b>C</b>,2 x 10-33,,NR,'-,0.0316 unit decrease,[0.027-0.037],GBGT1,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,9:133159295
rs79515366-<b>G</b>,3 x 10-32,,NR,'-,0.0584 unit decrease,[0.049-0.068],KCNIP2-AS1,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,10:101822816
rs7396957-<b>G</b>,8 x 10-32,,NR,'-,0.0442 unit increase,[0.037-0.052],"B4GALNT4, IFITM3",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,11:358069
rs11855284-<b>C</b>,6 x 10-31,,NR,'-,0.0346 unit decrease,[0.029-0.04],ALDH1A2,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,15:58396988
rs2207132-<b>A</b>,8 x 10-31,,NR,'-,0.0777 unit increase,[0.065-0.091],'-,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,20:40513876
rs72828903-<b>G</b>,2 x 10-30,,NR,'-,0.0328 unit increase,[0.027-0.038],"NRSN1, HNRNPA1P58",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,6:24080400
rs12190789-<b>T</b>,4 x 10-30,,NR,'-,0.0376 unit increase,[0.031-0.044],LINC02828,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,6:24746511
rs17813747-<b>C</b>,1 x 10-30,,NR,'-,0.0431 unit decrease,[0.036-0.05],JMJD1C,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,10:63406910
rs314246-<b>C</b>,8 x 10-30,,NR,'-,0.0358 unit decrease,[0.03-0.042],"RPL7AP64, ASGR2",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,17:7137138
rs3776573-<b>G</b>,4 x 10-29,,NR,'-,0.0314 unit increase,[0.026-0.037],SLC1A3,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,5:36646092
rs115901482-<b>A</b>,3 x 10-29,,NR,'-,0.0788 unit increase,[0.065-0.093],KIAA0319,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,6:24580540
rs17179200-<b>G</b>,3 x 10-11,,NR,'-,0.0249 unit increase,[0.018-0.032],COLEC10,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,8:119088350
rs78779410-<b>A</b>,5 x 10-11,,NR,'-,0.0618 unit increase,[0.043-0.08],ALDOB,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,9:101434767
rs2073925-<b>A</b>,2 x 10-11,,NR,'-,0.0365 unit decrease,[0.026-0.047],GBGT1,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,9:133161872
rs1858838-<b>C</b>,2 x 10-11,,NR,'-,0.0164 unit increase,[0.012-0.021],ADAMTSL2,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,9:133538632
rs117623774-<b>T</b>,7 x 10-11,,NR,'-,0.0418 unit decrease,[0.029-0.054],ADAMTSL2,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,9:133547598
rs34942900-<b>T</b>,3 x 10-11,,NR,'-,0.0447 unit increase,[0.032-0.058],RNU6-543P,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,10:63057615
rs41274064-<b>A</b>,1 x 10-11,,NR,'-,0.0405 unit decrease,[0.029-0.052],JMJD1C,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,10:63193075
rs41274074-<b>C</b>,2 x 10-11,,NR,'-,0.0475 unit decrease,[0.034-0.061],JMJD1C,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,10:63214620
rs76519798-<b>C</b>,2 x 10-11,,NR,'-,0.0531 unit increase,[0.038-0.069],JMJD1C,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,10:63238289
rs78023800-<b>G</b>,4 x 10-11,,NR,'-,0.0573 unit decrease,[0.04-0.074],JMJD1C,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,10:63517496
rs56231806-<b>C</b>,5 x 10-11,,NR,'-,0.0333 unit decrease,[0.023-0.043],OLMALINC,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,10:100414960
rs74808043-<b>T</b>,3 x 10-11,,NR,'-,0.0621 unit decrease,[0.044-0.081],CNNM2,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,10:102978254
rs41313475-<b>C</b>,9 x 10-11,,NR,'-,0.022 unit decrease,[0.015-0.029],TECTB,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,10:112283613
rs11246108-<b>A</b>,4 x 10-11,,NR,'-,0.0174 unit increase,[0.012-0.022],"B4GALNT4, IFITM3",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,11:350917
rs11570094-<b>A</b>,6 x 10-11,,NR,'-,0.0181 unit decrease,[0.013-0.024],MYBPC3,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,11:47338155
rs10893483-<b>G</b>,3 x 10-11,,NR,'-,0.0253 unit decrease,[0.018-0.033],"NAP1L1P1, RPUSD4",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,11:126118850
rs8177399-<b>T</b>,8 x 10-11,,NR,'-,0.0546 unit decrease,[0.038-0.071],TIRAP,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,11:126290931
rs79592135-<b>C</b>,4 x 10-11,,NR,'-,0.0279 unit decrease,[0.02-0.036],CUX2,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,12:111328512
rs79680080-<b>C</b>,3 x 10-11,,NR,'-,0.0497 unit decrease,[0.035-0.064],TRAFD1,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,12:112145643
rs1869780-<b>T</b>,3 x 10-44,,NR,'-,0.511 unit decrease,[0.44-0.58],HSPG2,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,1:21895962
rs78411544-<b>C</b>,5 x 10-44,,NR,'-,0.0853 unit decrease,[0.073-0.097],ST3GAL4,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,11:126373081
rs16825415-<b>A</b>,5 x 10-43,,NR,'-,0.1297 unit increase,[0.11-0.15],"NBPF3, ALPL",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,1:21494365
rs200979099-<b>T</b>,6 x 10-43,,NR,'-,0.0487 unit decrease,[0.042-0.056],HS6ST1,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,2:128318303
rs2760156-<b>A</b>,1 x 10-42,,NR,'-,0.0954 unit increase,[0.082-0.109],KIAA0319,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,6:24579594
rs17419851-<b>T</b>,6 x 10-42,,NR,'-,0.049 unit decrease,[0.042-0.056],LINC02828,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,6:24749185
rs7251418-<b>G</b>,5 x 10-42,,NR,'-,0.0362 unit decrease,[0.031-0.041],"CYP2A6, CYP2F2P",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,19:40835684
rs71352239-<b>T</b>,4 x 10-42,,NR,'-,0.0367 unit decrease,[0.031-0.042],"APOC1P1, APOC1",Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,19:44926286
rs75059470-<b>T</b>,2 x 10-41,,NR,'-,0.1118 unit increase,[0.096-0.128],ALPL,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,1:21519941
rs6925917-<b>A</b>,1 x 10-41,,NR,'-,0.0987 unit increase,[0.084-0.113],NRSN1,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,6:24147914
rs141146885-<b>T</b>,1 x 10-40,,NR,'-,0.2034 unit decrease,[0.17-0.23],ECE1,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,1:21238138
rs116068751-<b>T</b>,3 x 10-40,,NR,'-,0.1203 unit increase,[0.1-0.14],RAP1GAP,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,1:21620338
rs11695-<b>T</b>,6 x 10-40,,NR,'-,0.0447 unit decrease,[0.038-0.051],MRS2,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,6:24403227
rs10760796-<b>C</b>,5 x 10-40,,NR,'-,0.0487 unit decrease,[0.041-0.056],ALDOB,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,9:101448150
rs76520616-<b>C</b>,6 x 10-39,,NR,'-,0.089 unit increase,[0.076-0.102],RIPOR2,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90019494,6:24905587
