"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Study accession",Location
rs7519574-<b>A</b>,"2 x 10-11",,0.181694,'-,"0.016991 unit increase",[0.012-0.022],C1orf94,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,1:34260951
rs56044892-<b>T</b>,"3 x 10-10",,0.2107,'-,"0.015388 unit increase",[0.011-0.02],FOXO6,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,1:41364414
rs2934744-<b>A</b>,"4 x 10-26",,0.643546,'-,"0.022405 unit decrease",[0.018-0.027],DOCK7,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,1:62582374
rs7528419-<b>G</b>,"2 x 10-16",,0.224958,'-,"0.019031 unit increase",[0.014-0.024],CELSR2,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,1:109274570
rs3768013-<b>A</b>,"1 x 10-13",,0.369605,'-,"0.01488 unit decrease",[0.011-0.019],ARNT,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,1:150842935
rs115045402-<b>A</b>,"3 x 10-55",,0.026334,'-,"0.10713 unit increase",[0.094-0.121],"SPTLC1P4, S100A11","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,1:152057072
rs12123821-<b>T</b>,"2 x 10-59",,0.04793,'-,"0.074472 unit increase",[0.065-0.083],FLG-AS1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,1:152206676
rs201561609-<b>T</b>,"7 x 10-28",,0.986941,'-,"0.129276 unit decrease",[0.11-0.15],"HRNR, FLG-AS1","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,1:152215426
rs185433896-<b>A</b>,"2 x 10-38",,0.993156,'-,"0.245785 unit decrease",[0.21-0.28],FLG-AS1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,1:152276545
rs189918701-<b>G</b>,"2 x 10-16",,0.997322,'-,"0.237546 unit decrease",[0.18-0.29],FLG-AS1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,1:152281676
rs375984409-<b>G</b>,"3 x 10-38",,0.991891,'-,"0.228513 unit decrease",[0.19-0.26],FLG-AS1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,1:152283296
rs144613541-<b>G</b>,"6 x 10-12",,0.290985,'-,"0.015413 unit increase",[0.011-0.02],FLG-AS1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,1:152298399
rs150597413-<b>T</b>,"6 x 10-11",,0.004002,'-,"0.104852 unit increase",[0.073-0.136],"FLG-AS1, FLG","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,1:152305146
rs138726443-<b>A</b>,"9 x 10-15",,0.00482,'-,"0.11212 unit increase",[0.084-0.14],"FLG, FLG-AS1","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,1:152307547
rs61816761-<b>A</b>,"9 x 10-74",,0.023096,'-,"0.125479 unit increase",[0.11-0.14],"FLG, FLG-AS1","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,1:152313385
rs576242124-<b>A</b>,"3 x 10-15",,0.011317,'-,"0.114432 unit increase",[0.086-0.143],FLG-AS1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,1:152418287
rs184958517-<b>T</b>,"6 x 10-15",,0.993064,'-,"0.134888 unit decrease",[0.1-0.17],"SPRR2C, SPRR2F","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,1:153138836
rs558560635-<b>G</b>,"6 x 10-16",,0.99774,'-,"0.271577 unit decrease",[0.21-0.34],"LELP1, SPRR2G","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,1:153175521
rs11264360-<b>A</b>,"3 x 10-15",,0.24292,'-,"0.018008 unit increase",[0.014-0.022],FDPS,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,1:155314795
rs867772-<b>G</b>,"4 x 10-11",,0.681808,'-,"0.013838 unit decrease",[0.0097-0.0179],MTARC1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,1:220799001
rs10127775-<b>T</b>,"3 x 10-9",,0.604643,'-,"0.011801 unit increase",[0.0079-0.0157],GALNT2,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,1:230160042
rs12997242-<b>A</b>,"2 x 10-10",,0.437687,'-,"0.012512 unit decrease",[0.0086-0.0164],TDRD15,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,2:21158305
rs11127048-<b>A</b>,"6 x 10-19",,0.616569,'-,"0.018107 unit increase",[0.014-0.022],"GCKR, C2orf16","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,2:27529596
rs6724965-<b>G</b>,"1 x 10-10",,0.171608,'-,"0.016541 unit decrease",[0.011-0.022],NPAS2,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,2:100823689
rs7569755-<b>A</b>,"8 x 10-11",,0.292374,'-,"0.013923 unit increase",[0.0097-0.0181],HTR5BP,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,2:117890685
rs1047891-<b>A</b>,"1 x 10-11",,0.316449,'-,"0.014168 unit decrease",[0.01-0.018],CPS1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,2:210675783
rs2011425-<b>G</b>,"1 x 10-37",,0.07939,'-,"0.046356 unit decrease",[0.039-0.053],"UGT1A9, UGT1A7, UGT1A4, UGT1A5, UGT1A10, UGT1A6, UGT1A8","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,2:233718962
rs7650253-<b>A</b>,"2 x 10-10",,0.689684,'-,"0.014562 unit increase",[0.01-0.019],RHOA,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,3:49393727
rs1972994-<b>T</b>,"8 x 10-18",,0.64702,'-,"0.017509 unit decrease",[0.014-0.021],CADM2,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,3:85581992
rs6438900-<b>G</b>,"1 x 10-9",,0.260706,'-,"0.013584 unit increase",[0.0092-0.0179],"SNX4, RNU6-232P","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,3:125429443
rs6773343-<b>T</b>,"5 x 10-9",,0.720232,'-,"0.01268 unit increase",[0.0084-0.0169],TFDP2,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,3:142106756
rs78649910-<b>A</b>,"4 x 10-9",,0.110004,'-,"0.018331 unit decrease",[0.012-0.024],DOK7,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,4:3480486
rs7699711-<b>T</b>,"7 x 10-49",,0.454848,'-,"0.02864 unit decrease",[0.025-0.032],UGT2B7,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,4:69081878
rs529640451-<b>C</b>,"2 x 10-17",,0.997488,'-,"0.232802 unit increase",[0.18-0.29],SLC4A4,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,4:71311327
rs528776789-<b>A</b>,"4 x 10-31",,0.993104,'-,"0.177644 unit increase",[0.15-0.21],SLC4A4,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,4:71620423
rs113938679-<b>A</b>,"6 x 10-36",,0.005873,'-,"0.183841 unit decrease",[0.16-0.21],SLC4A4,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,4:71622308
rs564377207-<b>G</b>,"1 x 10-21",,0.995541,'-,"0.199047 unit decrease",[0.16-0.24],SLC4A4,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,4:71622808
rs186897112-<b>G</b>,"4 x 10-13",,0.998019,'-,"0.247082 unit increase",[0.18-0.31],"GC, SLC4A4","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,4:71662848
rs557657187-<b>G</b>,"6 x 10-16",,0.99894,'-,"0.365446 unit increase",[0.28-0.45],GC,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,4:71674140
rs145432346-<b>C</b>,"7 x 10-286",,0.825873,'-,"0.108617 unit increase",[0.1-0.11],GC,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,4:71709300
rs705117-<b>T</b>,"2 x 10-36",,0.849453,'-,"0.034494 unit decrease",[0.029-0.04],GC,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,4:71742398
rs11723621-<b>G</b>,"3 x 10-1689",,0.291123,'-,"0.18693 unit decrease",[0.18-0.19],GC,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,4:71749645
rs560384646-<b>C</b>,"7 x 10-112",,0.023835,'-,"0.193328 unit decrease",[0.18-0.21],GC,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,4:71750901
rs200641845-<b>T</b>,"7 x 10-14",,0.545188,'-,"0.017645 unit increase",[0.013-0.022],GC,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,4:71755178
rs565277381-<b>T</b>,"7 x 10-11",,0.998975,'-,"0.308457 unit increase",[0.22-0.4],GC,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,4:71760055
rs3775150-<b>C</b>,"4 x 10-295",,0.262221,'-,"0.090838 unit decrease",[0.086-0.096],GC,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,4:71775033
rs222026-<b>T</b>,"7 x 10-68",,0.870776,'-,"0.052159 unit decrease",[0.046-0.058],GC,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,4:71778043
rs190688847-<b>C</b>,"1 x 10-18",,0.997836,'-,"0.290557 unit increase",[0.23-0.36],GC,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST010144,4:71839999
rs4149056-<b>?</b>,"3 x 10-7",,NR,'-,"0.58 unit decrease",[0.34-0.82],SLCO1B1,"Midgestational total 25-hydroxyvitamin D levels (maternal genetic effect)","vitamin D measurement",GCST010171,12:21178615
rs11528045-<b>?</b>,"5 x 10-7",,NR,'-,"0.53 unit increase",[0.31-0.75],"LINC02653, HTR7","Midgestational total 25-hydroxyvitamin D levels (maternal genetic effect)","vitamin D measurement",GCST010171,10:90693958
rs6486205-<b>?</b>,"2 x 10-6",,NR,'-,"0.4 unit increase",[0.22-0.58],PDE3B,"Midgestational total 25-hydroxyvitamin D levels (maternal genetic effect)","vitamin D measurement",GCST010171,11:14859710
rs9527875-<b>?</b>,"7 x 10-8",,NR,'-,"0.59 unit increase",[0.37-0.81],DNAJA1P1,"Neonatal total 25-hydroxyvitamin D levels (maternal genetic effect)","vitamin D measurement, parental genotype effect measurement",GCST010170,13:58768014
rs72650824-<b>?</b>,"7 x 10-7",,NR,'-,"1.53 unit increase",[0.94-2.12],"CXCL8, CXCL6","Neonatal total 25-hydroxyvitamin D levels (maternal genetic effect)","vitamin D measurement, parental genotype effect measurement",GCST010170,4:73780344
rs205761-<b>?</b>,"8 x 10-7",,NR,'-,"0.5 unit increase",[0.3-0.7],LINC00513,"Neonatal total 25-hydroxyvitamin D levels (maternal genetic effect)","vitamin D measurement, parental genotype effect measurement",GCST010170,7:130905032
rs2541497-<b>?</b>,"1 x 10-6",,NR,'-,"0.53 unit increase",[0.31-0.75],TEKT5,"Neonatal total 25-hydroxyvitamin D levels (maternal genetic effect)","vitamin D measurement, parental genotype effect measurement",GCST010170,16:10680264
rs1550598-<b>?</b>,"3 x 10-6",,NR,'-,"0.53 unit increase",[0.31-0.75],DOK6,"Neonatal total 25-hydroxyvitamin D levels (maternal genetic effect)","vitamin D measurement, parental genotype effect measurement",GCST010170,18:69494699
rs7837124-<b>?</b>,"3 x 10-6",,NR,'-,"1.61 unit increase",[0.94-2.28],C8orf34,"Neonatal total 25-hydroxyvitamin D levels (maternal genetic effect)","vitamin D measurement, parental genotype effect measurement",GCST010170,8:68731929
rs490379-<b>?</b>,"4 x 10-6",,NR,'-,"0.75 unit increase",[0.44-1.06],PKN2-AS1,"Neonatal total 25-hydroxyvitamin D levels (maternal genetic effect)","vitamin D measurement, parental genotype effect measurement",GCST010170,1:88252216
rs17666424-<b>?</b>,"3 x 10-6",,NR,'-,"0.59 unit increase",[0.34-0.84],"MPTX1, CADM3-AS1","Midgestational total 25-hydroxyvitamin D levels (fetal genetic effect)","fetal genotype effect measurement, vitamin D measurement",GCST010169,1:159217740
rs2336664-<b>?</b>,"2 x 10-6",,NR,'-,"0.42 unit increase",[0.24-0.6],"STIMATE-MUSTN1, STIMATE","Midgestational total 25-hydroxyvitamin D levels (fetal genetic effect)","fetal genotype effect measurement, vitamin D measurement",GCST010169,3:52871197
rs7015627-<b>?</b>,"2 x 10-6",,NR,'-,"0.66 unit increase",[0.39-0.93],MED30,"Midgestational total 25-hydroxyvitamin D levels (fetal genetic effect)","fetal genotype effect measurement, vitamin D measurement",GCST010169,8:117466608
rs4588-<b>?</b>,"3 x 10-8",,NR,'-,"0.62 unit decrease",[0.40-0.84],GC,"Neonatal total 25-hydroxyvitamin D levels (fetal genetic effect)","vitamin D measurement",GCST010168,4:71752606
rs11690195-<b>?</b>,"2 x 10-6",,NR,'-,"0.47 unit decrease",[0.27-0.67],MMADHC-DT,"Neonatal total 25-hydroxyvitamin D levels (fetal genetic effect)","vitamin D measurement",GCST010168,2:149892022
rs2207173-<b>G</b>,"4 x 10-9",,0.29,'-,"0.13 unit decrease",[0.08-0.17],"KRT18P3, CYB5AP4","Vitamin D levels","vitamin D measurement",GCST003191,20:22824423
rs11586313-<b>G</b>,"1 x 10-6",,0.55,'-,"0.09 unit increase",[0.05-0.13],"IVL, LINC01527","Vitamin D levels","vitamin D measurement",GCST003191,1:152917994
rs2282679-<b>?</b>,"2 x 10-14",,0.29,'-,'-,'-,GC,"Vitamin D levels","vitamin D measurement",GCST001560,4:71742666
rs75741381-<b>?</b>,"1 x 10-8",,NR,'-,"0.0162666 unit decrease",[0.011-0.022],"NAT16, VGF","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,7:101166177
rs1858889-<b>?</b>,"3 x 10-11",,NR,'-,"0.0134514 unit decrease",[0.0095-0.0174],COG5,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,7:107477002
rs804281-<b>?</b>,"1 x 10-14",,NR,'-,"0.015895 unit decrease",[0.012-0.02],GATA4,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,8:11754356
rs34726834-<b>?</b>,"2 x 10-9",,NR,'-,"0.014013 unit increase",[0.0094-0.0186],EBF2,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,8:26032090
rs1384687-<b>?</b>,"2 x 10-8",,NR,'-,"0.0168656 unit decrease",[0.011-0.023],RAB2A,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,8:60613404
rs2049867-<b>?</b>,"2 x 10-6",,NR,'-,"0.00964289 unit increase",[0.0056-0.0137],TRPS1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,8:115576343
rs12056768-<b>?</b>,"3 x 10-29",,NR,'-,"0.0231961 unit increase",[0.019-0.027],LINC00536,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,8:115976302
rs13294734-<b>?</b>,"1 x 10-9",,NR,'-,"0.012568 unit increase",[0.0085-0.0166],"RN7SKP59, GNAQ","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,9:78095994
rs11791258-<b>?</b>,"5 x 10-8",,NR,'-,"0.0140808 unit increase",[0.009-0.0191],ABCA1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,9:104870363
rs9409266-<b>?</b>,"1 x 10-8",,NR,'-,"0.0167771 unit increase",[0.011-0.023],RABGAP1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,9:122982763
rs532436-<b>?</b>,"6 x 10-9",,NR,'-,"0.0151343 unit decrease",[0.01-0.02],ABO,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,9:133274414
rs77697233-<b>?</b>,"3 x 10-8",,NR,'-,"0.0155723 unit increase",[0.01-0.021],AKR1C4,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,10:5204162
rs2398113-<b>?</b>,"1 x 10-8",,NR,'-,"0.0117606 unit decrease",[0.0077-0.0158],LINC02670,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,10:10034466
rs12411742-<b>?</b>,"10 x 10-9",,NR,'-,"0.0116916 unit increase",[0.0077-0.0157],MAT1A,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,10:80283026
rs77532868-<b>?</b>,"1 x 10-8",,NR,'-,"0.0259557 unit increase",[0.017-0.035],GRID1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,10:86321681
rs12775091-<b>?</b>,"3 x 10-10",,NR,'-,"0.0155618 unit increase",[0.011-0.02],KIF20B,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,10:89764255
rs2068888-<b>?</b>,"3 x 10-8",,NR,'-,"0.0112586 unit increase",[0.0073-0.0153],"CYP26A1, NIP7P1","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,10:93079885
rs2297991-<b>?</b>,"2 x 10-8",,NR,'-,"0.0127547 unit decrease",[0.0083-0.0172],GPAM,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,10:112153464
rs181631645-<b>?</b>,"5 x 10-20",,NR,'-,"0.0456341 unit decrease",[0.036-0.055],SPON1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,11:14130867
rs2597193-<b>?</b>,"4 x 10-142",,NR,'-,"0.0597824 unit increase",[0.055-0.064],COPB1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,11:14484416
rs118071012-<b>?</b>,"2 x 10-18",,NR,'-,"0.0508178 unit increase",[0.039-0.062],PDE3B,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,11:14785128
rs116970203-<b>?</b>,"1 x 10-300",,NR,'-,"0.365538 unit decrease",[0.35-0.38],PDE3B,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,11:14855172
rs11023379-<b>?</b>,"5 x 10-226",,NR,'-,"0.0652928 unit decrease",[0.061-0.069],CALCB,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,11:14908414
rs10896045-<b>?</b>,"10 x 10-9",,NR,'-,"0.0127838 unit decrease",[0.0084-0.0172],OVOL1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,11:65788053
rs61891388-<b>?</b>,"6 x 10-10",,NR,'-,"0.0126293 unit increase",[0.0086-0.0166],"CD248, TMEM151A","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,11:66312347
rs1620013-<b>?</b>,"2 x 10-12",,NR,'-,"0.0154604 unit increase",[0.011-0.02],ACTE1P,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,11:71378164
rs1894100-<b>?</b>,"1 x 10-300",,NR,'-,"0.102148 unit decrease",[0.097-0.107],ACTE1P,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,11:71419297
rs1790373-<b>?</b>,"4 x 10-84",,NR,'-,"0.101924 unit decrease",[0.092-0.112],NADSYN1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,11:71455291
rs11233933-<b>?</b>,"1 x 10-300",,NR,'-,"0.115785 unit decrease",[0.11-0.12],NADSYN1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,11:71499024
rs3060-<b>?</b>,"2 x 10-14",,NR,'-,"0.027754 unit increase",[0.021-0.035],DGAT2,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,11:75800527
rs1149605-<b>?</b>,"1 x 10-16",,NR,'-,"0.0224664 unit increase",[0.017-0.028],"GUCY2EP, TSKU","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,11:76774172
rs964184-<b>?</b>,"4 x 10-42",,NR,'-,"0.0406845 unit decrease",[0.035-0.047],ZPR1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,11:116778201
rs613808-<b>?</b>,"10 x 10-29",,NR,'-,"0.0252663 unit decrease",[0.021-0.03],APOA1-AS,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,11:116840252
rs2847500-<b>?</b>,"3 x 10-13",,NR,'-,"0.022548 unit decrease",[0.016-0.029],POU2F3,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,11:120243712
rs1871395-<b>?</b>,"6 x 10-13",,NR,'-,"0.0203733 unit decrease",[0.015-0.026],SLCO1B1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,12:21199381
rs1396206-<b>?</b>,"2 x 10-9",,NR,'-,"0.0124677 unit increase",[0.0084-0.0165],SOX5,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,12:24423925
rs7955128-<b>?</b>,"1 x 10-10",,NR,'-,"0.0130617 unit decrease",[0.0091-0.0171],"ALG10B, Y_RNA","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,12:38290319
rs1038165-<b>?</b>,"2 x 10-8",,NR,'-,"0.0115149 unit decrease",[0.0075-0.0155],"IL22, MDM1","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,12:68272160
rs10859995-<b>?</b>,"5 x 10-100",,NR,'-,"0.0436264 unit increase",[0.04-0.048],HAL,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,12:95981904
rs7308827-<b>?</b>,"9 x 10-52",,NR,'-,"0.0402783 unit decrease",[0.035-0.045],HAL,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,12:95988866
rs73413596-<b>?</b>,"9 x 10-9",,NR,'-,"0.0223468 unit increase",[0.015-0.03],CUX2,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,12:111144826
rs11060406-<b>?</b>,"6 x 10-8",,NR,'-,"0.0302241 unit decrease",[0.019-0.041],HIP1R,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,12:122854570
rs28435470-<b>?</b>,"3 x 10-8",,NR,'-,"0.0118696 unit increase",[0.0077-0.0161],FBRSL1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,12:132490887
rs4580037-<b>?</b>,"2 x 10-9",,NR,'-,"0.0135627 unit decrease",[0.0092-0.018],LINC02335,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,13:55128511
rs8018720-<b>?</b>,"2 x 10-38",,NR,'-,"0.0344962 unit increase",[0.029-0.04],SEC23A,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,14:39086981
rs142004400-<b>?</b>,"3 x 10-8",,NR,'-,"0.0310034 unit decrease",[0.02-0.042],CDKL1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,14:50362842
rs2756119-<b>?</b>,"9 x 10-9",,NR,'-,"0.0121434 unit increase",[0.008-0.0163],TRMT61A,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,14:103535180
rs58038553-<b>?</b>,"6 x 10-12",,NR,'-,"0.0209304 unit increase",[0.015-0.027],ALDH1A2,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,15:58282125
rs261291-<b>?</b>,"10 x 10-35",,NR,'-,"0.0261207 unit decrease",[0.022-0.03],ALDH1A2,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,15:58387979
rs11182428-<b>T</b>,"1 x 10-10",,0.480005,'-,"0.013 unit increase",[0.0091-0.0169],"CLUHP8, RNA5SP358","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,12:38132585
rs1038165-<b>C</b>,"2 x 10-9",,0.416651,'-,"0.012 unit decrease",[0.0081-0.0159],"IL22, MDM1","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,12:68272160
rs10859995-<b>T</b>,"9 x 10-91",,0.417366,'-,"0.04 unit increase",[0.036-0.044],HAL,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,12:95981904
rs12372115-<b>G</b>,"2 x 10-7",,0.929281,'-,"0.02 unit decrease",[0.012-0.028],RMST,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,12:97588923
rs73413596-<b>T</b>,"1 x 10-9",,0.926146,'-,"0.023 unit increase",[0.015-0.031],CUX2,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,12:111144826
rs8018720-<b>G</b>,"2 x 10-49",,0.176673,'-,"0.038 unit increase",[0.032-0.044],SEC23A,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,14:39086981
rs12881545-<b>G</b>,"3 x 10-7",,0.326561,'-,"0.011 unit decrease",[0.0071-0.0149],"LINC00523, DLK1","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,14:100709875
rs261291-<b>T</b>,"3 x 10-40",,0.644772,'-,"0.027 unit decrease",[0.023-0.031],ALDH1A2,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,15:58387979
rs1800588-<b>C</b>,"2 x 10-43",,0.784797,'-,"0.033 unit decrease",[0.029-0.037],"LIPC, ALDH1A2","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,15:58431476
rs55829990-<b>T</b>,"3 x 10-22",,0.655996,'-,"0.02 unit decrease",[0.016-0.024],"USP3, LINC02568","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,15:63498443
rs62007299-<b>G</b>,"4 x 10-8",,0.287463,'-,"0.012 unit increase",[0.0081-0.0159],PEAK1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,15:77419377
rs325384-<b>C</b>,"10 x 10-11",,0.715795,'-,"0.014 unit decrease",[0.01-0.018],MEF2A,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,15:99689556
rs77924615-<b>G</b>,"1 x 10-9",,0.806515,'-,"0.015 unit decrease",[0.0091-0.0209],PDILT,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,16:20381010
rs17231506-<b>C</b>,"4 x 10-19",,0.676894,'-,"0.019 unit decrease",[0.015-0.023],"HERPUD1, CETP","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,16:56960616
rs11076175-<b>A</b>,"5 x 10-20",,0.821642,'-,"0.024 unit increase",[0.018-0.03],CETP,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,16:56972466
rs4327060-<b>C</b>,"6 x 10-8",,0.945604,'-,"0.023 unit decrease",[0.015-0.031],"KRT18P18, ZFHX3","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,16:72773539
rs4575545-<b>G</b>,"3 x 10-13",,0.695172,'-,"0.016 unit decrease",[0.012-0.02],"MAFTRR, LINC01229","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,16:79721549
rs11542462-<b>G</b>,"9 x 10-16",,0.865656,'-,"0.023 unit decrease",[0.017-0.029],SDR42E1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,16:82000205
rs10454087-<b>C</b>,"2 x 10-8",,0.715178,'-,"0.012 unit decrease",[0.0081-0.0159],RETREG3,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,17:42583623
