Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location
rs11619726-<b>?</b>,6 x 10-8,(AA),NR,'-,0.173 unit increase,'-,SERTM1,Triglyceride change in response to fenofibrate in statin-treated type 2 diabetes,"triglyceride change measurement, response to simvastatin, type II diabetes mellitus, response to fenofibrate",GCST004766,13:36601856
rs61960346-<b>?</b>,5 x 10-8,(AA),NR,'-,0.162 unit increase,'-,MTND4P1,Triglyceride change in response to fenofibrate in statin-treated type 2 diabetes,"triglyceride change measurement, response to simvastatin, type II diabetes mellitus, response to fenofibrate",GCST004766,13:84421272
rs11636249-<b>?</b>,5 x 10-7,(AA),NR,'-,0.153 unit increase,'-,LINC02694,Triglyceride change in response to fenofibrate in statin-treated type 2 diabetes,"triglyceride change measurement, response to simvastatin, type II diabetes mellitus, response to fenofibrate",GCST004766,15:38887084
rs73607972-<b>?</b>,2 x 10-7,(EA),NR,'-,0.026 unit decrease,'-,RPGRIP1L,Triglyceride change in response to fenofibrate in statin-treated type 2 diabetes,"triglyceride change measurement, response to simvastatin, type II diabetes mellitus, response to fenofibrate",GCST004766,16:53634741
rs76069656-<b>?</b>,5 x 10-7,(AA),NR,'-,0.103 unit increase,'-,"SLC7A5, KLHDC4",Triglyceride change in response to fenofibrate in statin-treated type 2 diabetes,"triglyceride change measurement, response to simvastatin, type II diabetes mellitus, response to fenofibrate",GCST004766,16:87822832
rs41308713-<b>?</b>,2 x 10-7,(AA),NR,'-,0.114 unit increase,'-,SNHG17,Triglyceride change in response to fenofibrate in statin-treated type 2 diabetes,"triglyceride change measurement, response to simvastatin, type II diabetes mellitus, response to fenofibrate",GCST004766,20:38421365
rs2823310-<b>?</b>,7 x 10-8,(AA),NR,'-,0.109 unit increase,'-,CYCSP42,Triglyceride change in response to fenofibrate in statin-treated type 2 diabetes,"triglyceride change measurement, response to simvastatin, type II diabetes mellitus, response to fenofibrate",GCST004766,21:15497529
rs111886096-<b>?</b>,3 x 10-7,,NR,'-,0.022 unit decrease,'-,"RPGRIP1L, AKTIP",Triglyceride change in response to fenofibrate in statin-treated type 2 diabetes,"triglyceride change measurement, response to simvastatin, type II diabetes mellitus, response to fenofibrate",GCST004766,16:53564398
rs62056376-<b>?</b>,5 x 10-7,(AA),NR,'-,0.244 unit increase,'-,"CCL8, CCL13",Triglyceride change in response to fenofibrate in statin-treated type 2 diabetes,"triglyceride change measurement, response to simvastatin, type II diabetes mellitus, response to fenofibrate",GCST004766,17:34342002
rs115025532-<b>?</b>,8 x 10-7,(AA),NR,'-,0.103 unit increase,'-,TTLL8,Triglyceride change in response to fenofibrate in statin-treated type 2 diabetes,"triglyceride change measurement, response to simvastatin, type II diabetes mellitus, response to fenofibrate",GCST004766,22:50032791
rs6134031-<b>T</b>,1 x 10-8,(Greater Middle Eastern),0.23,9.66,'-,[NR],LINC01752,Type 2 diabetes,type II diabetes mellitus,GCST004782,20:10771962
rs2943656-<b>G</b>,3 x 10-10,,NR,1.1089349,'-,'-,'-,Type 2 diabetes,type II diabetes mellitus,GCST005413,2:226257202
12:71611896-<b>A</b>,2 x 10-6,,NR,1.1004289,'-,'-,'-,Type 2 diabetes,type II diabetes mellitus,GCST005413,Mapping not available
10:94433455-<b>A</b>,3 x 10-9,,NR,1.1010894,'-,'-,'-,Type 2 diabetes,type II diabetes mellitus,GCST005413,Mapping not available
rs76895963-<b>T</b>,2 x 10-10,,NR,1.72,'-,'-,'-,Type 2 diabetes,type II diabetes mellitus,GCST005413,Mapping not available
rs6662618-<b>?</b>,3 x 10-10,,NR,'-,'-,[1.0965-1.1754],"RN7SL824P, GFI1",Multiple sclerosis and type 2 diabetes (pleiotropy),"multiple sclerosis, type II diabetes mellitus",GCST007120,1:92469854
rs11864333-<b>?</b>,8 x 10-6,,NR,'-,'-,[1.0444-1.1097],RMI2,Multiple sclerosis and type 2 diabetes (pleiotropy),"multiple sclerosis, type II diabetes mellitus",GCST007120,16:11381719
rs614288-<b>T</b>,2 x 10-8,,NR,'-,0.05 unit increase,[0.030-0.070],"ALDOAP1, POC1A",Bipolar disorder or type 2 diabetes,"bipolar disorder, type II diabetes mellitus",GCST009372,3:52186187
rs6091248-<b>A</b>,4 x 10-8,,NR,'-,0.05 unit increase,[0.030-0.070],KCNG1,Bipolar disorder or type 2 diabetes,"bipolar disorder, type II diabetes mellitus",GCST009372,20:51014081
rs1990145-<b>A</b>,4 x 10-6,,0.268,2.02,'-,[1.50-2.72],'-,Diabetic macular edema in type 2 diabetes,"diabetic macular edema, type II diabetes mellitus",GCST006282,Mapping not available
rs4771506-<b>C</b>,7 x 10-6,,0.263,1.97,'-,[1.46-2.64],LINC00343,Diabetic macular edema in type 2 diabetes,"diabetic macular edema, type II diabetes mellitus",GCST006282,13:105843651
rs918519-<b>?</b>,4 x 10-6,,0.769,2.86,'-,[1.85-4.55],"IL12B, LINC01845",Proliferative diabetic retinopathy in type 2 diabetes,"proliferative diabetic retinopathy, type II diabetes mellitus",GCST006283,5:159399349
rs1158314-<b>G</b>,4 x 10-6,,0.4,2.16,'-,[1.56-3.00],NRXN3,Proliferative diabetic retinopathy in type 2 diabetes,"proliferative diabetic retinopathy, type II diabetes mellitus",GCST006283,14:79961389
rs11717195-<b>T</b>,5 x 10-6,,0.75,1.24,'-,[1.13-1.36],ADCY5,Type 2 diabetes,type II diabetes mellitus,GCST004758,3:123363551
rs7903146-<b>T</b>,1 x 10-11,,0.25,1.36,'-,[1.25-1.49],TCF7L2,Type 2 diabetes,type II diabetes mellitus,GCST004758,10:112998590
rs163184-<b>G</b>,1 x 10-7,,0.41,1.24,'-,[1.14-1.34],'-,Type 2 diabetes,type II diabetes mellitus,GCST004758,Mapping not available
rs10830963-<b>G</b>,2 x 10-7,,0.2,1.28,'-,[1.17-1.41],MTNR1B,Type 2 diabetes,type II diabetes mellitus,GCST004758,11:92975544
rs7403531-<b>T</b>,6 x 10-6,,0.33,1.21,'-,[1.11-1.31],RASGRP1,Type 2 diabetes,type II diabetes mellitus,GCST004758,15:38530704
rs2283228-<b>A</b>,8 x 10-13,,0.79,1.5,'-,[1.35-1.66],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST004758,11:2828300
"rs2237896-<b>A</b>, rs163184-<b>T</b>, rs1049549-<b>T</b>, rs3888647-<b>G</b>",1 x 10-14,,NR,0.61,'-,'-,KCNQ1; No mapped genes; No mapped genes; No mapped genes,Type 2 diabetes,type II diabetes mellitus,GCST004758,11:2837210
"rs2237896-<b>A</b>, rs163184-<b>T</b>, rs1049549-<b>T</b>, rs3888647-<b>A</b>",7 x 10-11,,NR,0.38,'-,'-,KCNQ1; No mapped genes; No mapped genes; No mapped genes,Type 2 diabetes,type II diabetes mellitus,GCST004758,11:2837210
rs7756992-<b>G</b>,6 x 10-128,,0.2706,'-,0.1217 unit increase,[0.11-0.13],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
rs1260326-<b>C</b>,3 x 10-42,,0.5946,'-,0.0638 unit increase,[0.055-0.073],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
rs13389219-<b>C</b>,7 x 10-44,,0.6033,'-,0.0648 unit increase,[0.056-0.074],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
rs429358-<b>C</b>,4 x 10-28,,0.1454,'-,0.073 unit decrease,[0.06-0.086],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
rs11435035-<b>C</b>,3 x 10-8,,0.34,1.07,'-,1.04-1.09,"ARPIN-AP3S2, AP3S2, MIR5094",Type 2 diabetes,type II diabetes mellitus,GCST007847,15:89850718
rs68062313-<b>TA</b>,3 x 10-8,,0.09,1.1,'-,1.06-1.13,ATP8B2,Type 2 diabetes,type II diabetes mellitus,GCST007847,1:154337120
rs9892728-<b>C</b>,4 x 10-8,,0.47,1.05,'-,1.03-1.07,RAMP2,Type 2 diabetes,type II diabetes mellitus,GCST007847,17:42761348
rs11199755-<b>C</b>,5 x 10-8,(Conditioned),0.81,'-,'-,'-,RPL19P16,Type 2 diabetes,type II diabetes mellitus,GCST007847,10:121077345
rs2800733-<b>A</b>,9 x 10-8,,0.86,1.0752687,'-,[1.05-1.11],RSPO3,Type 2 diabetes,type II diabetes mellitus,GCST007847,6:127095785
rs377247337-<b>G</b>,1 x 10-7,,0.99,1.33,'-,1.20-1.48,TSPAN3,Type 2 diabetes,type II diabetes mellitus,GCST007847,15:77047154
rs202178099-<b>C</b>,2 x 10-7,(Conditioned),0.044,'-,'-,'-,"PARP8, LINC02106",Type 2 diabetes,type II diabetes mellitus,GCST007847,5:50927276
rs3887925-<b>T</b>,3 x 10-7,,0.43,1.05,'-,1.03-1.06,ST6GAL1,Type 2 diabetes,type II diabetes mellitus,GCST007847,3:186947857
rs10406327-<b>C</b>,3 x 10-7,,0.53,1.0416667,'-,[1.03-1.06],PEPD,Type 2 diabetes,type II diabetes mellitus,GCST007847,19:33399932
rs6459733-<b>G</b>,3 x 10-7,,0.46,1.0526316,'-,[1.03-1.06],UBE3C,Type 2 diabetes,type II diabetes mellitus,GCST007847,7:157137856
rs76868685-<b>C</b>,3 x 10-7,(Conditioned),0.995,'-,'-,'-,KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST007847,11:2836784
rs12569857-<b>C</b>,3 x 10-7,,0.3,1.05,'-,1.03-1.07,CAMK1D,Type 2 diabetes,type II diabetes mellitus,GCST007847,10:12555882
rs243024-<b>A</b>,3 x 10-7,,0.68,1.05,'-,1.03-1.07,MIR4432HG,Type 2 diabetes,type II diabetes mellitus,GCST007847,2:60356530
rs7985179-<b>T</b>,4 x 10-7,,0.82,1.06,'-,1.04-1.09,"MIR17HG, PPIAP23",Type 2 diabetes,type II diabetes mellitus,GCST007847,13:91287915
rs10195252-<b>T</b>,4 x 10-7,,0.92,1.0869565,'-,[1.05-1.12],COBLL1,Type 2 diabetes,type II diabetes mellitus,GCST007847,2:164656581
rs140751051-<b>G</b>,6 x 10-7,,0.88,1.09,'-,1.05-1.12,MNX1,Type 2 diabetes,type II diabetes mellitus,GCST007847,7:157000757
rs77820034-<b>C</b>,8 x 10-7,(Conditioned),0.024,'-,'-,'-,"C2CD4B, NPM1P47",Type 2 diabetes,type II diabetes mellitus,GCST007847,15:62094596
rs11820019-<b>T</b>,1 x 10-6,,0.98,1.2345679,'-,[1.14-1.35],CCND1,Type 2 diabetes,type II diabetes mellitus,GCST007847,11:69633990
rs665268-<b>G</b>,2 x 10-6,,0.47,1.04,'-,1.02-1.06,MLX,Type 2 diabetes,type II diabetes mellitus,GCST007847,17:42570011
rs17791513-<b>A</b>,3 x 10-6,,0.95,1.098901,'-,[1.05-1.14],'-,Type 2 diabetes,type II diabetes mellitus,GCST007847,9:79290675
rs11699802-<b>C</b>,4 x 10-6,,0.54,1.0416667,'-,[1.02-1.06],"CEBPB, PELATON",Type 2 diabetes,type II diabetes mellitus,GCST007847,20:50215598
rs4709746-<b>C</b>,4 x 10-6,,0.87,1.0638298,'-,[1.04-1.1],'-,Type 2 diabetes,type II diabetes mellitus,GCST007847,6:163711969
rs5219-<b>T</b>,4 x 10-6,,0.37,1.04,'-,1.02-1.06,KCNJ11,Type 2 diabetes,type II diabetes mellitus,GCST007847,11:17388025
rs348330-<b>G</b>,4 x 10-6,,0.7,1.0526316,'-,[1.03-1.08],ABCB10,Type 2 diabetes,type II diabetes mellitus,GCST007847,1:229537208
rs9967620-<b>C</b>,5 x 10-6,,0.9,1.07,'-,1.04-1.10,"NANOS2, MYPOP",Type 2 diabetes,type II diabetes mellitus,GCST007847,19:45912438
rs5219-<b>?</b>,1 x 10-9,(non-obese),NR,1.25,'-,[1.16-1.34],KCNJ11,Type 2 diabetes,type II diabetes mellitus,GCST000277,11:17388025
rs10811661-<b>?</b>,7 x 10-7,(non-obese),NR,1.26,'-,[1.15-1.38],CDKN2B-AS1,Type 2 diabetes,type II diabetes mellitus,GCST000277,9:22134095
rs8050136-<b>?</b>,2 x 10-17,(obese),NR,1.3,'-,[1.23-1.39],FTO,Type 2 diabetes,type II diabetes mellitus,GCST000277,16:53782363
rs5219-<b>?</b>,5 x 10-7,(obese),NR,1.19,'-,[1.11-1.27],KCNJ11,Type 2 diabetes,type II diabetes mellitus,GCST000277,11:17388025
rs10946398-<b>?</b>,7 x 10-7,(non-obese),NR,1.18,'-,[1.11-1.26],CDKAL1,Type 2 diabetes,type II diabetes mellitus,GCST000277,6:20660803
rs13266634-<b>?</b>,7 x 10-6,(non-obese),NR,1.18,'-,[1.10-1.27],SLC30A8,Type 2 diabetes,type II diabetes mellitus,GCST000277,8:117172544
rs7903146-<b>?</b>,6 x 10-16,(obese),NR,1.31,'-,[1.23-1.40],TCF7L2,Type 2 diabetes,type II diabetes mellitus,GCST000277,10:112998590
rs7903146-<b>?</b>,9 x 10-30,(non-obese),NR,1.49,'-,[1.39-1.59],TCF7L2,Type 2 diabetes,type II diabetes mellitus,GCST000277,10:112998590
rs515071-<b>?</b>,1 x 10-8,,0.794,1.18,'-,[1.12-1.25],ANK1,Type 2 diabetes,type II diabetes mellitus,GCST001461,8:41661944
rs7656416-<b>?</b>,1 x 10-8,,0.675,1.15,'-,[1.10-1.21],CTBP1-DT,Type 2 diabetes,type II diabetes mellitus,GCST001461,4:1260747
rs1327796-<b>?</b>,3 x 10-6,,0.235,1.13,'-,[1.08-1.20],PALM2AKAP2,Type 2 diabetes,type II diabetes mellitus,GCST001461,9:109764009
rs10993738-<b>?</b>,5 x 10-6,,0.152,1.16,'-,[1.09-1.23],SYK,Type 2 diabetes,type II diabetes mellitus,GCST001461,9:90870958
rs2857605-<b>C</b>,6 x 10-14,,0.210611041,'-,0.0672 unit decrease,[0.05-0.085],NFKBIL1,Type 2 diabetes,type II diabetes mellitus,GCST006867,6:31557074
rs1063355-<b>T</b>,4 x 10-19,,0.397563658,'-,0.0709 unit decrease,[0.055-0.086],"HLA-DQB1-AS1, HLA-DQB1",Type 2 diabetes,type II diabetes mellitus,GCST006867,6:32659937
rs2071479-<b>T</b>,7 x 10-11,,0.027361741,'-,0.1473 unit increase,[0.1-0.19],HLA-DOB,Type 2 diabetes,type II diabetes mellitus,GCST006867,6:32813335
rs254271-<b>?</b>,4 x 10-7,(EA),NR,'-,'-,'-,PRPF31,Change in HbA1c levels in response to metformin treatment in type 2 diabetes,"HbA1c measurement, type II diabetes mellitus, response to metformin",GCST005753,19:54127382
rs174584-<b>?</b>,2 x 10-20,,NR,'-,'-,'-,FADS2,Adult onset asthma or type 2 diabetes,"adult onset asthma, type II diabetes mellitus",GCST009859,11:61843278
rs2185756-<b>?</b>,3 x 10-29,,NR,'-,'-,'-,"EIF2S2P3, HHEX",Adult onset asthma or type 2 diabetes,"adult onset asthma, type II diabetes mellitus",GCST009859,10:92670740
rs3104369-<b>?</b>,9 x 10-15,,NR,'-,'-,'-,HLA-DQA1,Adult onset asthma or type 2 diabetes,"adult onset asthma, type II diabetes mellitus",GCST009859,6:32634705
rs429358-<b>?</b>,2 x 10-10,,NR,'-,'-,'-,'-,Adult onset asthma or type 2 diabetes,"adult onset asthma, type II diabetes mellitus",GCST009859,Mapping not available
rs4933236-<b>?</b>,1 x 10-8,,NR,'-,'-,'-,"EXOC6, Y_RNA",Adult onset asthma or type 2 diabetes,"adult onset asthma, type II diabetes mellitus",GCST009859,10:92738679
rs9275511-<b>?</b>,4 x 10-18,,NR,'-,'-,'-,MTCO3P1,Adult onset asthma or type 2 diabetes,"adult onset asthma, type II diabetes mellitus",GCST009859,6:32706552
rs11187027-<b>?</b>,4 x 10-8,,NR,'-,'-,'-,IDE,Nonatopic asthma or type 2 diabetes,"type II diabetes mellitus, asthma",GCST009857,10:92499423
rs1512226-<b>?</b>,2 x 10-8,,NR,'-,'-,'-,MIR4432HG,Nonatopic asthma or type 2 diabetes,"type II diabetes mellitus, asthma",GCST009857,2:60324666
rs174584-<b>?</b>,4 x 10-11,,NR,'-,'-,'-,FADS2,Nonatopic asthma or type 2 diabetes,"type II diabetes mellitus, asthma",GCST009857,11:61843278
rs3768321-<b>?</b>,5 x 10-8,,NR,'-,'-,'-,"PABPC4, PABPC4-AS1",Nonatopic asthma or type 2 diabetes,"type II diabetes mellitus, asthma",GCST009857,1:39570256
rs849139-<b>?</b>,2 x 10-8,,NR,'-,'-,'-,JAZF1,Nonatopic asthma or type 2 diabetes,"type II diabetes mellitus, asthma",GCST009857,7:28139777
rs2820446-<b>G</b>,3 x 10-12,,0.2863,'-,'-,'-,ZC3H11B,Body fat percentage and type 2 diabetes (pairwise),"body fat percentage, type II diabetes mellitus",GCST011337,1:219575476
rs1128249-<b>T</b>,3 x 10-11,,0.4344,'-,'-,'-,COBLL1,Body fat percentage and type 2 diabetes (pairwise),"body fat percentage, type II diabetes mellitus",GCST011337,2:164672114
rs2943652-<b>C</b>,4 x 10-20,,0.3748,'-,'-,'-,'-,Body fat percentage and type 2 diabetes (pairwise),"body fat percentage, type II diabetes mellitus",GCST011337,2:226243730
rs2881654-<b>A</b>,8 x 10-16,,0.1213,'-,'-,'-,PPARG,Body fat percentage and type 2 diabetes (pairwise),"body fat percentage, type II diabetes mellitus",GCST011337,3:12355456
rs11708067-<b>G</b>,2 x 10-14,,0.171,'-,'-,'-,ADCY5,Body fat percentage and type 2 diabetes (pairwise),"body fat percentage, type II diabetes mellitus",GCST011337,3:123346931
rs9686661-<b>C</b>,5 x 10-9,,0.8141,'-,'-,'-,C5orf67,Body fat percentage and type 2 diabetes (pairwise),"body fat percentage, type II diabetes mellitus",GCST011337,5:56565959
rs9385400-<b>T</b>,4 x 10-11,,0.5457,'-,'-,'-,"MIR588, CENPW",Body fat percentage and type 2 diabetes (pairwise),"body fat percentage, type II diabetes mellitus",GCST011337,6:126443044
rs4731702-<b>T</b>,5 x 10-9,,0.4493,'-,'-,'-,"H4P1, KLF14",Body fat percentage and type 2 diabetes (pairwise),"body fat percentage, type II diabetes mellitus",GCST011337,7:130748625
rs7896600-<b>G</b>,1 x 10-9,,0.7416,'-,'-,'-,CDC123,Body fat percentage and type 2 diabetes (pairwise),"body fat percentage, type II diabetes mellitus",GCST011337,10:12213176
rs7903146-<b>C</b>,7 x 10-77,,0.6829,'-,'-,'-,TCF7L2,Body fat percentage and type 2 diabetes (pairwise),"body fat percentage, type II diabetes mellitus",GCST011337,10:112998590
rs11603334-<b>A</b>,2 x 10-10,,0.1501,'-,'-,'-,ARAP1,Body fat percentage and type 2 diabetes (pairwise),"body fat percentage, type II diabetes mellitus",GCST011337,11:72721940
rs4672505-<b>A</b>,2 x 10-9,,'-,1.07,'-,'-,RN7SL51P,Psoriasis or type 2 diabetes (trans-disease meta-analysis)(opposite effect),"psoriasis, type II diabetes mellitus",GCST011990,2:62333197
rs1990760-<b>T</b>,2 x 10-13,,'-,1.08,'-,'-,IFIH1,Psoriasis or type 2 diabetes (trans-disease meta-analysis)(opposite effect),"psoriasis, type II diabetes mellitus",GCST011990,2:162267541
rs3906814-<b>C</b>,5 x 10-10,,'-,1.07,'-,'-,'-,Psoriasis or type 2 diabetes (trans-disease meta-analysis)(opposite effect),"psoriasis, type II diabetes mellitus",GCST011990,Mapping not available
rs771576-<b>C</b>,2 x 10-8,,'-,1.06,'-,'-,'-,Psoriasis or type 2 diabetes (trans-disease meta-analysis)(opposite effect),"psoriasis, type II diabetes mellitus",GCST011990,Mapping not available
rs1295685-<b>G</b>,2 x 10-14,,'-,1.1,'-,'-,'-,Psoriasis or type 2 diabetes (trans-disease meta-analysis)(opposite effect),"psoriasis, type II diabetes mellitus",GCST011990,Mapping not available
rs2233278-<b>C</b>,5 x 10-30,,'-,1.26,'-,'-,TNIP1,Psoriasis or type 2 diabetes (trans-disease meta-analysis)(opposite effect),"psoriasis, type II diabetes mellitus",GCST011990,5:151087628
rs62377586-<b>G</b>,3 x 10-50,,'-,1.18,'-,'-,IL12B,Psoriasis or type 2 diabetes (trans-disease meta-analysis)(opposite effect),"psoriasis, type II diabetes mellitus",GCST011990,5:159339014
rs6928012-<b>C</b>,2 x 10-13,,'-,1.08,'-,'-,CDKAL1,Psoriasis or type 2 diabetes (trans-disease meta-analysis)(opposite effect),"psoriasis, type II diabetes mellitus",GCST011990,6:20728282
rs10484554-<b>T</b>,2 x 10-302,,'-,1.67,'-,'-,"HLA-B, LINC02571",Psoriasis or type 2 diabetes (trans-disease meta-analysis)(opposite effect),"psoriasis, type II diabetes mellitus",GCST011990,6:31306778
rs9481169-<b>T</b>,8 x 10-24,,'-,1.18,'-,'-,'-,Psoriasis or type 2 diabetes (trans-disease meta-analysis)(opposite effect),"psoriasis, type II diabetes mellitus",GCST011990,Mapping not available
rs610604-<b>G</b>,9 x 10-15,,'-,1.09,'-,'-,TNFAIP3,Psoriasis or type 2 diabetes (trans-disease meta-analysis)(opposite effect),"psoriasis, type II diabetes mellitus",GCST011990,6:137878280
rs1838488-<b>C</b>,4 x 10-8,,'-,1.07,'-,'-,TMC1,Psoriasis or type 2 diabetes (trans-disease meta-analysis)(opposite effect),"psoriasis, type II diabetes mellitus",GCST011990,9:72717879
rs1108617-<b>A</b>,3 x 10-11,,'-,1.07,'-,'-,ZMIZ1,Psoriasis or type 2 diabetes (trans-disease meta-analysis)(opposite effect),"psoriasis, type II diabetes mellitus",GCST011990,10:79283816
rs10882102-<b>G</b>,2 x 10-20,,'-,1.1,'-,'-,"Y_RNA, HHEX",Psoriasis or type 2 diabetes (trans-disease meta-analysis)(opposite effect),"psoriasis, type II diabetes mellitus",GCST011990,10:92706738
rs35198068-<b>C</b>,5 x 10-65,,'-,1.21,'-,'-,'-,Psoriasis or type 2 diabetes (trans-disease meta-analysis)(opposite effect),"psoriasis, type II diabetes mellitus",GCST011990,Mapping not available
rs1648153-<b>G</b>,3 x 10-10,,'-,1.07,'-,'-,RDX,Psoriasis or type 2 diabetes (trans-disease meta-analysis)(opposite effect),"psoriasis, type II diabetes mellitus",GCST011990,11:110088912
rs7108992-<b>A</b>,8 x 10-9,,'-,1.06,'-,'-,ETS1,Psoriasis or type 2 diabetes (trans-disease meta-analysis)(opposite effect),"psoriasis, type II diabetes mellitus",GCST011990,11:128511972
rs111885088-<b>A</b>,4 x 10-13,,'-,1.17,'-,'-,"ANKRD52, COQ10A",Psoriasis or type 2 diabetes (trans-disease meta-analysis)(opposite effect),"psoriasis, type II diabetes mellitus",GCST011990,12:56263432
rs74899623-<b>G</b>,3 x 10-8,,'-,1.17,'-,'-,DLEU1,Psoriasis or type 2 diabetes (trans-disease meta-analysis)(opposite effect),"psoriasis, type II diabetes mellitus",GCST011990,13:50220092
rs8016947-<b>G</b>,9 x 10-14,,'-,1.08,'-,'-,"NFKBIA, PSMA6",Psoriasis or type 2 diabetes (trans-disease meta-analysis)(opposite effect),"psoriasis, type II diabetes mellitus",GCST011990,14:35363460
rs413024-<b>A</b>,4 x 10-8,,'-,1.06,'-,'-,RMI2,Psoriasis or type 2 diabetes (trans-disease meta-analysis)(opposite effect),"psoriasis, type II diabetes mellitus",GCST011990,16:11260234
rs4889526-<b>A</b>,6 x 10-11,,'-,1.07,'-,'-,"STX1B, STX4",Psoriasis or type 2 diabetes (trans-disease meta-analysis)(opposite effect),"psoriasis, type II diabetes mellitus",GCST011990,16:31019023
rs28998802-<b>A</b>,8 x 10-14,,'-,1.11,'-,'-,'-,Psoriasis or type 2 diabetes (trans-disease meta-analysis)(opposite effect),"psoriasis, type II diabetes mellitus",GCST011990,Mapping not available
rs34536443-<b>G</b>,2 x 10-25,,'-,1.38,'-,'-,'-,Psoriasis or type 2 diabetes (trans-disease meta-analysis)(opposite effect),"psoriasis, type II diabetes mellitus",GCST011990,Mapping not available
rs6063454-<b>G</b>,5 x 10-14,,'-,1.08,'-,'-,'-,Psoriasis or type 2 diabetes (trans-disease meta-analysis)(opposite effect),"psoriasis, type II diabetes mellitus",GCST011990,Mapping not available
rs10830963-<b>G</b> x rs116472028-<b>A</b>,2 x 10-7,,NR,'-,1.49 unit decrease,[0.92-2.06],MTNR1B x M1AP,"Type 2 diabetes (SNP x SNP interaction, 1df)",type II diabetes mellitus,GCST006494,11:92975544|2:74645439
rs10830963-<b>G</b> x rs16846841-<b>C</b>,7 x 10-7,,NR,'-,0.81 unit decrease,[0.5-1.12],MTNR1B x HECW2,"Type 2 diabetes (SNP x SNP interaction, 1df)",type II diabetes mellitus,GCST006494,11:92975544|2:196198526
rs10830963-<b>G</b> x rs17197883-<b>C</b>,1 x 10-8,,NR,'-,1.12 unit increase,[0.73-1.51],MTNR1B x CMIP,"Type 2 diabetes (SNP x SNP interaction, 1df)",type II diabetes mellitus,GCST006494,11:92975544|16:81489408
rs10830963-<b>G</b> x rs7228666-<b>G</b>,2 x 10-6,,NR,'-,0.68 unit increase,[0.41-0.95],MTNR1B x PRELID3A,"Type 2 diabetes (SNP x SNP interaction, 1df)",type II diabetes mellitus,GCST006494,11:92975544|18:12427119
rs62069176-<b>T</b>,3 x 10-7,,0.7,1.5873016,'-,'-,RTN4RL1,Type 2 diabetes,type II diabetes mellitus,GCST005912,17:1962297
rs2581685-<b>A</b>,3 x 10-6,,0.78,1.46,'-,'-,"LINC01910, LARP7P3",Type 2 diabetes,type II diabetes mellitus,GCST005912,18:70391003
rs6557473-<b>A</b>,3 x 10-6,,0.3,1.36,'-,'-,'-,Type 2 diabetes,type II diabetes mellitus,GCST005912,6:156146708
rs3184504-<b>?</b>,1 x 10-31,,0.49,1.3109596,'-,'-,"SH2B3, ATXN2",Type 1 diabetes,type II diabetes mellitus,GCST009875,12:111446804
rs4244808-<b>G</b>,4 x 10-27,,0.46,1.28,'-,'-,"INS-IGF2, IGF2-AS",Type 1 diabetes,type II diabetes mellitus,GCST009875,11:2141880
rs7202844-<b>G</b>,2 x 10-20,,0.087,1.411,'-,'-,"CTRB1, CTRB2",Type 1 diabetes,type II diabetes mellitus,GCST009875,16:75213493
rs11171739-<b>C</b>,1 x 10-18,,0.43,1.225,'-,'-,ERBB3,Type 1 diabetes,type II diabetes mellitus,GCST009875,12:56076841
rs3087243-<b>?</b>,2 x 10-16,,0.55,1.2083132,'-,'-,"CTLA4, ICOS",Type 1 diabetes,type II diabetes mellitus,GCST009875,2:203874196
rs741172-<b>?</b>,2 x 10-16,,0.69,1.2268434,'-,'-,CLEC16A,Type 1 diabetes,type II diabetes mellitus,GCST009875,16:11106941
rs2542148-<b>C</b>,3 x 10-16,,0.166,1.27,'-,'-,"PTPN2, LINC01882",Type 1 diabetes,type II diabetes mellitus,GCST009875,18:12777574
rs984971-<b>?</b>,3 x 10-14,,0.64,1.201057,'-,'-,GCA,Type 1 diabetes,type II diabetes mellitus,GCST009875,2:162368011
rs9981624-<b>C</b>,2 x 10-12,,0.334,1.184,'-,'-,UBASH3A,Type 1 diabetes,type II diabetes mellitus,GCST009875,21:42405613
rs12416116-<b>?</b>,7 x 10-12,,0.3,1.1927481,'-,'-,RNLS,Type 1 diabetes,type II diabetes mellitus,GCST009875,10:88275897
rs34593439-<b>?</b>,1 x 10-11,,0.15,1.3066771,'-,'-,CTSH,Type 1 diabetes,type II diabetes mellitus,GCST009875,15:78942615
rs72928038-<b>A</b>,1 x 10-11,,0.177,1.217,'-,'-,BACH2,Type 1 diabetes,type II diabetes mellitus,GCST009875,6:90267049
rs35667974-<b>?</b>,1 x 10-11,,0.978,1.9022256,'-,'-,IFIH1,Type 1 diabetes,type II diabetes mellitus,GCST009875,2:162268127
rs4336042-<b>G</b>,2 x 10-11,,0.389,1.168,'-,'-,HORMAD2,Type 1 diabetes,type II diabetes mellitus,GCST009875,22:30156522
