Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location
rs162253-<b>?</b>,2 x 10-6,,'-,'-,'-,'-,"OR1R1P, OR1E1",Cuneus cortex volume,cuneus cortex volume measurement,GCST009181,17:3392074
rs8132517-<b>?</b>,2 x 10-6,,'-,'-,'-,'-,"LINC01690, OLIG2",Cuneus cortex volume,cuneus cortex volume measurement,GCST009181,21:32981754
rs7544240-<b>?</b>,4 x 10-6,,'-,'-,'-,'-,C1orf21,Medial orbital frontal cortex volume,medial orbital frontal cortex volume measurement,GCST009190,1:184538669
rs10165361-<b>?</b>,8 x 10-6,,'-,'-,'-,'-,LINC01866,Medial orbital frontal cortex volume,medial orbital frontal cortex volume measurement,GCST009190,2:17016082
rs1541776-<b>?</b>,7 x 10-6,,'-,'-,'-,'-,METTL5,Medial orbital frontal cortex volume,medial orbital frontal cortex volume measurement,GCST009190,2:169819717
chr3:128650296:I-<b>?</b>,1 x 10-6,,'-,'-,'-,'-,'-,Medial orbital frontal cortex volume,medial orbital frontal cortex volume measurement,GCST009190,Mapping not available
rs4865342-<b>?</b>,4 x 10-6,,'-,'-,'-,'-,SCFD2,Medial orbital frontal cortex volume,medial orbital frontal cortex volume measurement,GCST009190,4:58646426
rs10024236-<b>?</b>,4 x 10-6,,'-,'-,'-,'-,SPOCK3,Medial orbital frontal cortex volume,medial orbital frontal cortex volume measurement,GCST009190,4:167159777
rs7674523-<b>?</b>,3 x 10-6,,'-,'-,'-,'-,'-,Medial orbital frontal cortex volume,medial orbital frontal cortex volume measurement,GCST009190,4:188890203
rs77199804-<b>?</b>,4 x 10-6,,'-,'-,'-,'-,EFNA5,Medial orbital frontal cortex volume,medial orbital frontal cortex volume measurement,GCST009190,5:107669964
rs4958275-<b>?</b>,2 x 10-6,,'-,'-,'-,'-,"FAT2, SPARC",Medial orbital frontal cortex volume,medial orbital frontal cortex volume measurement,GCST009190,5:151597496
rs9353994-<b>?</b>,6 x 10-6,,'-,'-,'-,'-,"EPHA7, COPS5P1",Medial orbital frontal cortex volume,medial orbital frontal cortex volume measurement,GCST009190,6:93160096
rs11755456-<b>?</b>,3 x 10-7,,'-,'-,'-,'-,'-,Medial orbital frontal cortex volume,medial orbital frontal cortex volume measurement,GCST009190,6:169021348
rs60085143-<b>?</b>,9 x 10-6,,'-,'-,'-,'-,DMRT1,Medial orbital frontal cortex volume,medial orbital frontal cortex volume measurement,GCST009190,9:871235
rs7043296-<b>?</b>,8 x 10-6,,'-,'-,'-,'-,FOCAD,Medial orbital frontal cortex volume,medial orbital frontal cortex volume measurement,GCST009190,9:20747071
rs7136590-<b>?</b>,1 x 10-7,,'-,'-,'-,'-,ACSS3,Medial orbital frontal cortex volume,medial orbital frontal cortex volume measurement,GCST009190,12:81204805
rs1467627-<b>?</b>,5 x 10-7,,'-,'-,'-,'-,LINC00348,Medial orbital frontal cortex volume,medial orbital frontal cortex volume measurement,GCST009190,13:71072122
rs9574700-<b>?</b>,4 x 10-6,,'-,'-,'-,'-,HNRNPA1P31,Medial orbital frontal cortex volume,medial orbital frontal cortex volume measurement,GCST009190,13:80616218
rs2218786-<b>?</b>,6 x 10-6,,'-,'-,'-,'-,NRXN3,Medial orbital frontal cortex volume,medial orbital frontal cortex volume measurement,GCST009190,14:79319356
rs150014520-<b>?</b>,7 x 10-7,,'-,'-,'-,'-,BCAS3,Medial orbital frontal cortex volume,medial orbital frontal cortex volume measurement,GCST009190,17:61005931
rs10485526-<b>?</b>,4 x 10-6,,'-,'-,'-,'-,MACROD2,Medial orbital frontal cortex volume,medial orbital frontal cortex volume measurement,GCST009190,20:15454558
chr3:34078751:I-<b>?</b>,7 x 10-6,,'-,'-,'-,'-,'-,Amygdala volume,amygdala volume,GCST009259,Mapping not available
rs35987304-<b>?</b>,6 x 10-7,,'-,'-,'-,'-,PDE4D,Amygdala volume,amygdala volume,GCST009259,5:59502273
rs9479479-<b>?</b>,9 x 10-6,,'-,'-,'-,'-,MTRF1L,Amygdala volume,amygdala volume,GCST009259,6:152990835
rs55800521-<b>?</b>,8 x 10-6,,'-,'-,'-,'-,CNKSR3,Amygdala volume,amygdala volume,GCST009259,6:154395581
rs529802-<b>?</b>,3 x 10-7,,'-,'-,'-,'-,MAILR,Amygdala volume,amygdala volume,GCST009259,8:102927860
rs17009882-<b>?</b>,8 x 10-6,,'-,'-,'-,'-,TMTC2,Amygdala volume,amygdala volume,GCST009259,12:82712498
rs1569020-<b>?</b>,2 x 10-6,,'-,'-,'-,'-,ADGRD1,Amygdala volume,amygdala volume,GCST009259,12:131089940
rs991958-<b>?</b>,6 x 10-6,,'-,'-,'-,'-,"CKAP2LP1, SIRPB3P",Amygdala volume,amygdala volume,GCST009259,20:1727195
rs6512628-<b>?</b>,9 x 10-6,,'-,'-,'-,'-,"LINC01271, RN7SL636P",Amygdala volume,amygdala volume,GCST009259,20:50368752
rs4838804-<b>?</b>,5 x 10-6,,'-,'-,'-,'-,MOV10L1,Amygdala volume,amygdala volume,GCST009259,22:50117396
rs56135409-<b>A</b>,2 x 10-9,,NR,'-,6.01 z score decrease,NR,SGO1-AS1,Attention deficit hyperactivity disorder or amygdala volume (pleiotropy),"attention deficit hyperactivity disorder, amygdala volume",GCST007588,3:20683524
rs852004-<b>A</b>,3 x 10-8,,0.08,'-,11.84 unit decrease,[-15.94--7.734],"CCDC170, ESR1",Executive function in ADHD,"attention deficit hyperactivity disorder, executive function measurement",GCST006219,6:151639281
rs146354218-<b>A</b>,6 x 10-10,,0.37,'-,0.685 cm3 increase,[0.47-0.9],MSRB3,Temporal lobe volume,temporal lobe volume measurement,GCST008711,12:65400162
rs2629542-<b>G</b>,3 x 10-12,,NR,'-,4.06 mm3 increase,NR,"ABRAXAS2, NPM1P31",Hippocampal subfield CA3 volume,hippocampal CA3 volume,GCST006888,10:124863826
rs77956314-<b>C</b>,2 x 10-15,,NR,'-,7.79 mm3 increase,NR,"FBXW8, HRK",Hippocampal subfield CA3 volume,hippocampal CA3 volume,GCST006888,12:116885562
rs17178006-<b>G</b>,9 x 10-19,,NR,'-,7.76 mm3 decrease,NR,MSRB3,Hippocampal subfield CA3 volume,hippocampal CA3 volume,GCST006888,12:65324519
rs57074029-<b>?</b>,4 x 10-6,,'-,'-,'-,'-,"SCN1A-AS1, SCN1A",Whole brain grey matter density,Grey matter density measurement,GCST009200,2:166064304
rs4595916-<b>?</b>,8 x 10-6,,'-,'-,'-,'-,C2orf73,Whole brain grey matter density,Grey matter density measurement,GCST009200,2:191554219
rs17076962-<b>?</b>,7 x 10-6,,'-,'-,'-,'-,"MYRIP, EIF1B-AS1",Whole brain grey matter density,Grey matter density measurement,GCST009200,3:40235662
rs1471333-<b>?</b>,5 x 10-6,,'-,'-,'-,'-,LINC01968,Whole brain grey matter density,Grey matter density measurement,GCST009200,3:194717324
rs530614-<b>?</b>,9 x 10-6,,'-,'-,'-,'-,"LEMD2, IP6K3",Whole brain grey matter density,Grey matter density measurement,GCST009200,6:33747004
rs2480192-<b>?</b>,4 x 10-6,,'-,'-,'-,'-,MRAP2,Whole brain grey matter density,Grey matter density measurement,GCST009200,6:84062750
chr9:130421581:I-<b>?</b>,3 x 10-6,,'-,'-,'-,'-,'-,Whole brain grey matter density,Grey matter density measurement,GCST009200,Mapping not available
rs10994073-<b>?</b>,5 x 10-6,,'-,'-,'-,'-,"LINC01553, CCDC6",Whole brain grey matter density,Grey matter density measurement,GCST009200,10:59928788
rs689196-<b>?</b>,7 x 10-7,,'-,'-,'-,'-,"UVRAG, WNT11",Whole brain grey matter density,Grey matter density measurement,GCST009200,11:76179863
rs75051536-<b>?</b>,5 x 10-6,,'-,'-,'-,'-,GUCY1A2,Whole brain grey matter density,Grey matter density measurement,GCST009200,11:106829325
rs10492554-<b>?</b>,9 x 10-6,,'-,'-,'-,'-,"BRK1P2, LINC00380",Whole brain grey matter density,Grey matter density measurement,GCST009200,13:91082729
rs61971965-<b>?</b>,3 x 10-6,,'-,'-,'-,'-,RASA3,Whole brain grey matter density,Grey matter density measurement,GCST009200,13:114101612
rs964002-<b>?</b>,3 x 10-7,,'-,'-,'-,'-,KATNIP,Whole brain grey matter density,Grey matter density measurement,GCST009200,16:27701232
rs78685864-<b>?</b>,9 x 10-7,,'-,'-,'-,'-,'-,Whole brain grey matter density,Grey matter density measurement,GCST009200,17:13177740
rs113133607-<b>?</b>,4 x 10-7,,'-,'-,'-,'-,"ADORA2B, SPECC1P1",Whole brain grey matter density,Grey matter density measurement,GCST009200,17:15930279
rs16962746-<b>?</b>,8 x 10-8,,'-,'-,'-,'-,"LINC01900, RNU6ATAC20P",Whole brain grey matter density,Grey matter density measurement,GCST009200,18:22067981
rs2005893-<b>?</b>,3 x 10-6,,'-,'-,'-,'-,"IGFL4, PGLYRP1",Whole brain grey matter density,Grey matter density measurement,GCST009200,19:46035564
rs12166700-<b>?</b>,6 x 10-6,,'-,'-,'-,'-,MIATNB,Whole brain grey matter density,Grey matter density measurement,GCST009200,22:26704949
rs10165631-<b>?</b>,6 x 10-7,,'-,'-,'-,'-,CD28,Whole brain grey matter density,Grey matter density measurement,GCST009200,2:56868138
rs57318013-<b>?</b>,9 x 10-6,,'-,'-,'-,'-,"GFPT1, Y_RNA",Whole brain grey matter density,Grey matter density measurement,GCST009200,2:69334676
rs6752271-<b>?</b>,2 x 10-6,,'-,'-,'-,'-,GMCL1,Whole brain grey matter density,Grey matter density measurement,GCST009200,2:69877181
rs17131365-<b>?</b>,3 x 10-7,,'-,'-,'-,'-,"CHORDC1P5, CASP3P1",Superior temporal gyrus volume,superior temporal gyrus volume measurement,GCST009213,1:70623097
rs11265005-<b>?</b>,6 x 10-7,,'-,'-,'-,'-,"OR10R1P, HSP90AA3P",Superior temporal gyrus volume,superior temporal gyrus volume measurement,GCST009213,1:158523265
rs252090-<b>?</b>,6 x 10-6,,'-,'-,'-,'-,RNF14,Superior temporal gyrus volume,superior temporal gyrus volume measurement,GCST009213,5:141989900
chr6:27614951:I-<b>?</b>,6 x 10-6,,'-,'-,'-,'-,'-,Superior temporal gyrus volume,superior temporal gyrus volume measurement,GCST009213,Mapping not available
rs59574136-<b>?</b>,6 x 10-6,,'-,'-,'-,'-,MAD1L1,Superior temporal gyrus volume,superior temporal gyrus volume measurement,GCST009213,7:1996825
rs4719431-<b>?</b>,1 x 10-6,,'-,'-,'-,'-,MAD1L1,Superior temporal gyrus volume,superior temporal gyrus volume measurement,GCST009213,7:2100677
rs10239719-<b>?</b>,2 x 10-6,,'-,'-,'-,'-,NXPH1,Superior temporal gyrus volume,superior temporal gyrus volume measurement,GCST009213,7:8755826
rs112560678-<b>?</b>,2 x 10-6,,'-,'-,'-,'-,LSM8,Superior temporal gyrus volume,superior temporal gyrus volume measurement,GCST009213,7:118139658
rs62468166-<b>?</b>,2 x 10-6,,'-,'-,'-,'-,ANKRD7,Superior temporal gyrus volume,superior temporal gyrus volume measurement,GCST009213,7:118242800
rs4872007-<b>?</b>,8 x 10-6,,'-,'-,'-,'-,"BIN3, EGR3",Superior temporal gyrus volume,superior temporal gyrus volume measurement,GCST009213,8:22681366
rs78858833-<b>?</b>,8 x 10-6,,'-,'-,'-,'-,CUBN,Superior temporal gyrus volume,superior temporal gyrus volume measurement,GCST009213,10:16969717
chr11:24873665:D-<b>?</b>,4 x 10-6,,'-,'-,'-,'-,'-,Superior temporal gyrus volume,superior temporal gyrus volume measurement,GCST009213,Mapping not available
rs7149404-<b>?</b>,7 x 10-6,,'-,'-,'-,'-,LINC01500,Superior temporal gyrus volume,superior temporal gyrus volume measurement,GCST009213,14:59037368
rs6860813-<b>?</b> x rs2132135-<b>?</b>,5 x 10-8,,NR,'-,'-,'-,No mapped genes x N/A - TUSC3,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,8:15408269
rs4845881-<b>?</b> x rs4447841-<b>?</b>,5 x 10-8,,NR,'-,'-,'-,No mapped genes,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,4:154005654
rs10925907-<b>?</b> x rs895565-<b>?</b>,5 x 10-8,,NR,'-,'-,'-,No mapped genes x RN7SKP27 - N/A,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,2:22925765
rs6442112-<b>?</b> x rs2447014-<b>?</b>,5 x 10-8,,NR,'-,'-,'-,No mapped genes x FRMD4A,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,10:13968122
rs2757117-<b>?</b> x rs11760596-<b>?</b>,5 x 10-8,,NR,'-,'-,'-,No mapped genes x GRM8,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,7:126584594
rs1027928-<b>?</b> x rs1857623-<b>?</b>,6 x 10-8,,NR,'-,'-,'-,No mapped genes x LINC02813 - DNAH14,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,1:224876903
rs7087113-<b>?</b> x rs1325645-<b>?</b>,6 x 10-8,,NR,'-,'-,'-,No mapped genes x Metazoa_SRP - SIAH3,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,13:45771265
rs221881-<b>?</b> x rs13061131-<b>?</b>,6 x 10-8,,NR,'-,'-,'-,No mapped genes x CACNA2D3 - LINC02017,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,3:55096242
rs6494087-<b>?</b> x rs10818647-<b>?</b>,6 x 10-8,,NR,'-,'-,'-,No mapped genes x LHX6,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,9:122205497
rs16837189-<b>?</b> x rs7821595-<b>?</b>,6 x 10-8,,NR,'-,'-,'-,No mapped genes x LINC02153 - N/A,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,8:21024028
rs4736183-<b>?</b> x rs1676447-<b>?</b>,6 x 10-8,,NR,'-,'-,'-,No mapped genes x LINC02458,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,12:89292471
rs203136-<b>?</b> x rs6906528-<b>?</b>,6 x 10-8,,NR,'-,'-,'-,No mapped genes x DTNBP1 - N/A,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,6:15690083
rs9998868-<b>?</b> x rs4938780-<b>?</b>,6 x 10-8,,NR,'-,'-,'-,No mapped genes x N/A - TRIM29,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,11:120106097
rs17022382-<b>?</b> x rs2024340-<b>?</b>,6 x 10-8,,NR,'-,'-,'-,No mapped genes x LGI2,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,4:25020345
rs17068254-<b>?</b> x rs2065583-<b>?</b>,6 x 10-8,,NR,'-,'-,'-,No mapped genes x SYK,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,9:90830280
rs4718793-<b>?</b> x rs17620390-<b>?</b>,6 x 10-8,,NR,'-,'-,'-,No mapped genes x CAMK2D,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,4:113463172
rs11048498-<b>?</b> x rs11156244-<b>?</b>,6 x 10-8,,NR,'-,'-,'-,No mapped genes x No mapped genes,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,6:103087842
rs12481305-<b>?</b> x rs6990483-<b>?</b>,6 x 10-8,,NR,'-,'-,'-,No mapped genes x CASC11,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,8:127687033
rs4854461-<b>?</b> x rs7971437-<b>?</b>,6 x 10-8,,NR,'-,'-,'-,No mapped genes x SLC38A1,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,12:46205593
rs11247327-<b>?</b> x rs3017478-<b>?</b>,6 x 10-8,,NR,'-,'-,'-,No mapped genes x SHANK2,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,11:70851929
rs11210289-<b>?</b> x rs7853472-<b>?</b>,6 x 10-8,,NR,'-,'-,'-,No mapped genes x NEK6,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,9:124274388
rs17075631-<b>?</b> x rs2528575-<b>?</b>,6 x 10-8,,NR,'-,'-,'-,No mapped genes x PKP4,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,2:158644191
rs2179450-<b>?</b> x rs1076465-<b>?</b>,6 x 10-8,,NR,'-,'-,'-,No mapped genes,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,7:91557037
rs17576874-<b>?</b> x rs6749325-<b>?</b>,7 x 10-8,,NR,'-,'-,'-,No mapped genes x RRM2,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,2:10146339
rs12821657-<b>?</b> x rs2715936-<b>?</b>,3 x 10-8,,NR,'-,'-,'-,No mapped genes x PLA2R1,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,2:160019696
rs12793521-<b>?</b> x rs4310033-<b>?</b>,3 x 10-8,,NR,'-,'-,'-,No mapped genes x No mapped genes,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,6:62832123
rs1526805-<b>?</b> x rs8016090-<b>?</b>,3 x 10-8,,NR,'-,'-,'-,No mapped genes x GLRX5 - LINC02318,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,14:95559378
rs6809265-<b>?</b> x rs12589295-<b>?</b>,3 x 10-8,,NR,'-,'-,'-,No mapped genes x BCL11B - N/A,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,14:99290543
rs1572895-<b>?</b> x rs7092525-<b>?</b>,3 x 10-8,,NR,'-,'-,'-,No mapped genes x LINC02667 - N/A,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,10:128940199
rs10512605-<b>?</b> x rs4325831-<b>?</b>,3 x 10-8,,NR,'-,'-,'-,No mapped genes x PLCB1,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,20:8922042
rs669015-<b>?</b> x rs7596240-<b>?</b>,4 x 10-8,,NR,'-,'-,'-,No mapped genes x STK25,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,2:241504758
rs11121667-<b>?</b> x rs7680373-<b>?</b>,4 x 10-8,,NR,'-,'-,'-,No mapped genes x KCNIP4,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,4:21086539
rs1965786-<b>?</b> x rs10514542-<b>?</b>,4 x 10-8,,NR,'-,'-,'-,No mapped genes,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,16:82524079
rs2560812-<b>?</b> x rs4498074-<b>?</b>,4 x 10-8,,NR,'-,'-,'-,No mapped genes x CBLB - N/A,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,3:105958328
rs11234643-<b>?</b> x rs6827571-<b>?</b>,4 x 10-8,,NR,'-,'-,'-,No mapped genes x No mapped genes,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,Mapping not available
rs7127924-<b>?</b> x rs1445874-<b>?</b>,4 x 10-8,,NR,'-,'-,'-,No mapped genes x RNU7-156P - N/A,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,5:143547757
rs377763-<b>?</b> x rs11250323-<b>?</b>,4 x 10-8,,NR,'-,'-,'-,"No mapped genes x ADARB2, LINC00200",Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,10:1189453
rs16839220-<b>?</b> x rs12900490-<b>?</b>,4 x 10-8,,NR,'-,'-,'-,No mapped genes x SH3GL3,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,15:83573833
rs12509106-<b>?</b> x rs10851004-<b>?</b>,4 x 10-8,,NR,'-,'-,'-,No mapped genes x N/A - LINC02460,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,12:118630015
rs2067666-<b>?</b> x rs11085752-<b>?</b>,4 x 10-8,,NR,'-,'-,'-,No mapped genes x TIMM29 - SMARCA4,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,19:10954733
rs7198956-<b>?</b> x rs1545458-<b>?</b>,4 x 10-8,,NR,'-,'-,'-,"No mapped genes x SYNPR, SYNPR-AS1",Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,3:63431664
rs222790-<b>?</b> x rs9978374-<b>?</b>,4 x 10-8,,NR,'-,'-,'-,No mapped genes x HSPA13 - SAMSN1,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,21:14447400
rs344141-<b>?</b> x rs17399090-<b>?</b>,4 x 10-8,,NR,'-,'-,'-,No mapped genes x DAPK1,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,9:87520112
rs17065811-<b>?</b> x rs11032380-<b>?</b>,4 x 10-8,,NR,'-,'-,'-,No mapped genes x No mapped genes,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,Mapping not available
rs11940358-<b>?</b> x rs6667912-<b>?</b>,4 x 10-8,,NR,'-,'-,'-,No mapped genes x TMEM9,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,1:201148730
rs12045854-<b>?</b> x rs10459194-<b>?</b>,4 x 10-8,,NR,'-,'-,'-,No mapped genes x ANKS1B,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,12:99039512
rs491708-<b>?</b> x rs384239-<b>?</b>,5 x 10-8,,NR,'-,'-,'-,No mapped genes x ADGRE1,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,19:6914955
rs6117562-<b>?</b> x rs6853658-<b>?</b>,5 x 10-8,,NR,'-,'-,'-,No mapped genes x KCNIP4,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,4:21085518
rs10944737-<b>?</b> x rs2944493-<b>?</b>,5 x 10-8,,NR,'-,'-,'-,No mapped genes x TCERG1L,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,10:131218122
rs1678311-<b>?</b> x rs12365619-<b>?</b>,9 x 10-10,,NR,'-,'-,'-,No mapped genes x TENM4,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,11:79213073
rs1695824-<b>?</b> x rs16894074-<b>?</b>,1 x 10-9,,NR,'-,'-,'-,No mapped genes x C8orf37-AS1 - SRSF3P2,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,8:95881525
rs4375742-<b>?</b> x rs12703633-<b>?</b>,1 x 10-9,,NR,'-,'-,'-,No mapped genes x N/A - EI24P4,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,7:144976790
rs2685875-<b>?</b> x rs2329628-<b>?</b>,1 x 10-9,,NR,'-,'-,'-,No mapped genes x PURPL - N/A,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,5:27539383
rs2023137-<b>?</b> x rs2906296-<b>?</b>,9 x 10-9,,NR,'-,'-,'-,No mapped genes x CNTNAP2,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,7:148163254
rs13403689-<b>?</b> x rs1396216-<b>?</b>,9 x 10-9,,NR,'-,'-,'-,No mapped genes x SMIM36 - GARS1P1,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,17:55531256
rs9845042-<b>?</b> x rs6746845-<b>?</b>,9 x 10-9,,NR,'-,'-,'-,"No mapped genes x PDE11A, PDE11A-AS1",Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,2:177653426
rs16949181-<b>?</b> x rs17687626-<b>?</b>,9 x 10-9,,NR,'-,'-,'-,No mapped genes x No mapped genes,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,2:53313334
rs3819033-<b>?</b> x rs11096633-<b>?</b>,9 x 10-9,,NR,'-,'-,'-,No mapped genes x MATN3,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,2:20004293
rs353299-<b>?</b> x rs7981919-<b>?</b>,1 x 10-8,,NR,'-,'-,'-,No mapped genes x LINC00598,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,13:40268962
rs12917426-<b>?</b> x rs9314160-<b>?</b>,1 x 10-9,,NR,'-,'-,'-,"No mapped genes x RHOBTB3, GLRX",Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,5:95820753
rs6976078-<b>?</b> x rs6962918-<b>?</b>,1 x 10-9,,NR,'-,'-,'-,No mapped genes x N/A - MARK2P13,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,7:36075106
rs550075-<b>?</b> x rs12155595-<b>?</b>,2 x 10-9,,NR,'-,'-,'-,No mapped genes x SGCZ,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,8:14647787
rs12455947-<b>?</b> x rs8049072-<b>?</b>,2 x 10-8,,NR,'-,'-,'-,No mapped genes x ABAT,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,16:8768355
rs16827076-<b>?</b> x rs6677153-<b>?</b>,3 x 10-8,,NR,'-,'-,'-,No mapped genes x LINC02812 - SLC25A3P1,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,1:53386777
rs17491162-<b>?</b> x rs4922579-<b>?</b>,3 x 10-8,,NR,'-,'-,'-,No mapped genes x THEM7P,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,11:32114890
rs10737365-<b>?</b> x rs4608241-<b>?</b>,3 x 10-8,,NR,'-,'-,'-,No mapped genes x LINC02307,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,14:44105681
rs1418883-<b>?</b> x rs10038829-<b>?</b>,1 x 10-7,,NR,'-,'-,'-,No mapped genes x MAN2A1,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,5:109769002
rs575530-<b>?</b> x rs2836662-<b>?</b>,1 x 10-7,,NR,'-,'-,'-,No mapped genes x LINC00114 - ETS2,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,21:38752417
rs4796355-<b>?</b> x rs12533793-<b>?</b>,1 x 10-7,,NR,'-,'-,'-,No mapped genes x THAP5P1 - NCAPG2,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,7:158627410
rs13012468-<b>?</b> x rs4858304-<b>?</b>,1 x 10-7,,NR,'-,'-,'-,No mapped genes,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,3:21258017
rs7075347-<b>?</b> x rs2414817-<b>?</b>,1 x 10-7,,NR,'-,'-,'-,No mapped genes x LINC02568,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,15:63397609
rs7589592-<b>?</b> x rs7714420-<b>?</b>,1 x 10-7,,NR,'-,'-,'-,No mapped genes x GCNT4,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,5:75044502
rs12104272-<b>?</b> x rs12668893-<b>?</b>,1 x 10-7,,NR,'-,'-,'-,No mapped genes,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,7:81119331
rs6849425-<b>?</b> x rs2462869-<b>?</b>,1 x 10-7,,NR,'-,'-,'-,No mapped genes x LINC02172 - N/A,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,4:137688024
rs11737216-<b>?</b> x rs7535639-<b>?</b>,1 x 10-7,,NR,'-,'-,'-,No mapped genes x PKN2-AS1,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,1:88079171
